k,omega
2.80936464438,4.3235464051427615
3.18256260742,4.890376124085094
2.66850900921,4.2522024710121995
3.79318978094,5.7694345785034544
2.94540492469,4.6075656081143119
3.09268157409,4.8706648934678523
3.52319492401,5.4771183337545075
2.78180599816,4.3425900163625224
3.00341836406,4.6354021767384168
3.42010371931,5.2950293514928868
3.24536835489,4.9351125683822135
3.16075057706,4.9251820301274405
3.88219062867,6.0250419351356532
2.97293547372,4.6864369909885273
2.69456397336,4.2638228703351349
3.25187019462,5.0265142829911884
3.83978469438,5.8807792128021124
2.58117715502,4.0749780338079464
3.48158394788,5.2307157779195412
2.54953435505,3.9877229023094185
2.5295892928,3.9308265108349527
3.24408084025,5.0223038966501354
3.51789704838,5.4652892138248621
2.71504971915,4.1896497339413346
3.56678179522,5.4779042067443617
3.81106123296,5.736225320820961
3.2737207613,5.0853964990014537
3.09641866461,4.8196475994937034
3.37062705872,5.3085549501108797
3.72757366867,5.7964184107315342
2.97332189491,4.7224237761934047
3.71198683285,5.6621818461636622
3.89362333214,6.1066726019180289
3.25727082166,5.0349822250322704
2.9454359418,4.6266352568504807
3.76892950046,5.8122070245361668
2.82069601706,4.4019670097411598
3.36078344671,5.2517813415861347
3.32390522709,5.0502162544544014
3.09836971625,4.9152141469238142
3.4031634811,5.2248730664783523
2.86161938659,4.5376531241780418
3.87813916725,5.8522120733088228
3.85206713671,5.8962362061236453
2.63110062742,4.0946528901057855
3.39560290065,5.2540908426738033
3.34743596659,5.2557589505144051
2.87484149082,4.4813621811586088
3.74432686989,5.7304564141056691
3.14119869288,4.9062412171243546
3.45421323432,5.3004841210629801
3.72133485031,5.6345062606534269
3.38622554831,5.2900244396216776
3.45035856675,5.4308838002054367
3.66663352931,5.6094305692140427
2.54654187974,3.9298901516822582
2.9077115028,4.5856459859324987
2.63554871834,4.089705106118001
3.7919916763,5.7385043395920476
3.65479134502,5.5845094795404693
3.73744989069,5.758986091374668
3.55407973153,5.4989534656801204
3.55615567063,5.5219455145370642
2.75939867136,4.2600911767442478
3.25500691833,5.0556751318366144
3.1128893501,4.9242226718713153
3.73105848874,5.8023679569785065
2.66963890979,4.1918072516211931
3.76033999914,5.7619093872640894
2.8407167919,4.4391422668614089
3.60152325751,5.5469051584477835
3.61332200884,5.6283148198381721
2.55528109866,4.0901309904980376
3.65825615982,5.6071386431278469
2.97220692856,4.6209153285580715
3.51703431583,5.3726982692713143
2.98127476217,4.5797404537806639
2.72836454354,4.3054037240769878
2.95960059634,4.6598493130978529
3.7153700302,5.6793622839727727
3.01870666327,4.634457323333578
2.87183659114,4.4808686616953972
2.87595938582,4.5110843370811446
3.32430531969,5.1946042240480654
2.84588037234,4.4058036263302753
2.89519394567,4.5682726822491242
3.14613992446,4.802956870134115
3.41984333167,5.2960119887465877
3.68650760788,5.6805723384730946
3.09364156813,4.7858080665812883
2.99853115594,4.692025502167593
3.11348090703,4.7082798208335772
3.76613801087,5.8756174023700352
3.84993744596,6.0100904802375483
2.92057544525,4.575779459669377
3.73415389697,5.7396420668792132
2.97002284074,4.6613044448644336
2.81732003113,4.5063580939308725
3.20079468011,4.9758554836437598
2.74465314738,4.2830024311163983
3.0104424294,4.6895872454223122
3.60853688755,5.5790028672852081
3.82605747548,5.9363903306879919
3.06391489834,4.8020077885000125
3.8771944893,5.9093760247479441
2.61603078023,4.1132887971303083
3.79242164228,5.8350110457530713
3.42499117993,5.3112623941299271
2.596707991,4.121607959500035
3.2669406412,5.1160886437857167
3.59129228893,5.5240109242983344
3.09897640717,4.8292550453658771
2.83688082208,4.4361362670138638
2.56377809813,4.0385100827419516
3.3892438033,5.2145153962172603
3.09177954336,4.8474781807209677
2.97697534663,4.6972315085144283
2.68879716992,4.2295018397058772
3.22207074652,5.0619886256771416
2.61892299973,4.0890052990853327
3.36513500739,5.2215327029762406
2.76278355777,4.3048516136282471
3.80642404714,5.7652605734324132
2.86911712254,4.5974878760245712
2.55365421254,4.0568024418488315
3.05074571198,4.7332503803178341
3.50169424968,5.4636074353657316
3.59428670742,5.5548318732896762
2.66947976904,4.2251826372269408
2.74539830986,4.2791011528989076
3.7850410592,5.8579571517194218
3.61195180224,5.6328747598163096
2.53060327708,3.9922004588940831
3.0571694861,4.7011877142270766
3.46632099686,5.4543441545388882
3.03124698846,4.6842768489659017
3.19613765526,4.9713056150676831
3.23726542909,5.0521901084662488
3.60925777953,5.5639163899619186
3.56008453218,5.50834501910761
3.75694553645,5.7803656372256489
3.11987567107,4.89764747178479
3.33228115915,5.1823478851498566
3.2129049099,5.0322033635554888
3.47465284482,5.335704011593454
3.55469413114,5.5239750093371347
3.43719301447,5.3289880359802506
3.03122133104,4.7687168917450729
3.20521126467,4.9886368084453006
3.45201332337,5.3777417478350449
3.5736022974,5.4420383884494834
3.43377816888,5.3546939130522802
3.78844184225,5.8294848499419141
2.71939852382,4.199410027455289
3.79771377198,5.8500279073630121
3.73599838103,5.7863598150933431
2.9594862735,4.5813160317325465
3.08079978666,4.7875233457778013
2.76277160722,4.3428970224202867
3.21958146985,5.0460964305518043
2.56883994554,4.0294129573234807
3.54827615775,5.4582847741919629
3.89334276327,6.0304643440799914
3.10007907103,4.7406820029360297
2.85183980908,4.503431080763673
3.78624080153,5.8234862048037881
3.5661309806,5.574801675850634
2.53415759391,3.9388107412725128
2.8302496536,4.4338052453864361
3.37955698877,5.2299261723681916
2.59778573023,4.1108258213500344
3.07412072583,4.8075951649521853
3.83080369697,5.8792149253638222
3.04080872531,4.7168155674310714
3.86952183301,5.8914453706683432
3.81049541492,5.8265277636695476
2.89153732262,4.4975267881662644
3.34734928334,5.1354461587923357
2.849886163,4.4788309499420862
3.27989729711,5.0829581746552766
2.87845162511,4.5219939620087839
2.82499006819,4.4274060023865047
2.84586022789,4.4097231974441078
3.77840276704,5.8445151426984703
2.87815625147,4.441171038713513
3.52776576312,5.4895743399456087
2.62622943286,4.0935124078138516
3.24423267985,5.0653763196271191
3.63702285322,5.4342912341442915
3.17017069418,4.9541322157077614
3.29810842359,5.0973604658313798
2.91181824447,4.501753677985433
2.75508911328,4.3246275890411665
2.54289832778,4.0758446127191217
3.44347493085,5.1645369012283506
2.92103677428,4.4320418815200924
3.0340704701,4.7316392895876165
2.81850819792,4.4480001844556183
3.04817527555,4.7416569631407741
3.20144789496,4.9262297869045604
2.96174854846,4.6778489002917887
3.76928020735,5.8433418887152122
3.76773959434,5.6797026621273137
3.04695029487,4.7600270139370213
2.83461753092,4.518635655448251
3.88484047505,5.838859306932541
2.68131166465,4.1918466680367041
2.81908502363,4.4040360347971914
3.73094124632,5.6962736067750699
3.3725413464,5.2677513538926171
3.20462524379,4.9383945487961292
2.70590170215,4.2465364820781932
3.79952244789,5.8691906094961714
3.78995486241,5.8838064593163617
2.67581298396,4.1759221619474287
3.40276687271,5.2407578180542718
3.64873346534,5.52799291387623
2.71430243819,4.2884742917241798
3.59670056083,5.6465203648395335
3.43984153305,5.2907217351092344
3.68529826284,5.7125520040933546
2.7712683732,4.3393945120776261
2.69254011025,4.1855514494441985
3.31818630536,5.0823340784178104
3.28447617523,5.1315220502643717
3.00937681051,4.7945170464067637
3.39022359738,5.2456653309670012
2.90423432242,4.4490398048256292
2.85851521022,4.4663971851747171
3.43065863617,5.2603109742844527
2.82718910329,4.4199283987373308
3.12491804938,4.8923107528714311
3.85982782497,5.8531778663365701
3.01581860308,4.6923460715107987
3.65860117317,5.6701302330901351
3.16361985395,4.948134981231763
3.49330379454,5.4215601360519585
2.56211922978,4.0767006348601686
3.35047934164,5.2037108495493785
3.09768568714,4.8484767152216524
2.84663750652,4.4597816360906624
3.73194203355,5.7770646996111346
3.77047347345,5.8370327054874034
3.13710936401,4.8918460096128209
3.68679506017,5.670499148329994
3.73687288897,5.6996177235200891
3.49519069726,5.433874337135669
3.6168629491,5.5966248687240245
3.34305577611,5.1041940393304408
3.36616274953,5.2810791921448885
3.68379168287,5.7428848280393696
3.58086158794,5.5116460584900242
3.48826655029,5.3654636284826189
3.73556350762,5.8914110674582645
3.10403288644,4.686058303821703
2.64956376004,4.1983281055931823
2.68313174707,4.2490140726980554
3.87543746183,5.9678698536734318
3.19788570842,5.0102200749168748
3.07214457195,4.7473973039441972
3.18035308265,4.9007211090111307
2.9319501118,4.5678846965173587
2.70846332418,4.2014587263217402
3.731026277,5.7316459616961781
3.22002368807,5.0283455403713484
3.40327850324,5.233064569981309
3.14926019654,4.8998373941204383
2.79393782901,4.3817338107404389
2.93898371213,4.5367884412873449
3.37670094758,5.2598470021942179
2.72071509203,4.2839802709712629
3.2888055243,5.0849947987843471
3.49460529681,5.3816228172409311
3.87260333038,5.9109974846646391
3.75052315851,5.6987473370639776
2.65195395491,4.1504659723265469
2.60283705884,4.1118322188366561
3.6774695796,5.6881313080507807
2.90641782055,4.5715402662577427
2.90469648092,4.4851794732160819
2.65741440812,4.2204164099548009
3.04457458593,4.7741728767827043
3.2745567254,5.0305379116617033
2.86675460839,4.5373187108913591
3.47233584211,5.422851980791072
3.78035463322,5.7830975441429917
3.76485553244,5.7490857998498672
2.94891337606,4.5443350039323178
2.94628706824,4.5854628730159703
3.57310526871,5.4508941227986547
2.60767664784,4.1988244099765106
3.72236786439,5.6596104824023312
3.74042289122,5.7994874093588296
2.57132892848,4.0832835241675385
3.86560339836,5.8646529632217925
3.07292884473,4.8571395492952334
3.24796282973,4.9927958144637952
3.12702232022,4.8824810210930787
3.89903750271,5.9684503502479247
3.24505140404,4.9690216904689484
2.90414734865,4.5613767714384288
3.35750848877,5.1949114416100244
3.16580028066,4.8580949772510298
2.9590068824,4.6248934071148753
3.29404041231,5.2178685710285793
2.55966567039,4.0448537529644728
3.06264311082,4.8424103898439608
2.59256256157,4.0872934217795729
3.59175548704,5.5366335413630683
2.92820642404,4.5256241518393505
2.87054209178,4.4789487017018175
3.28543497563,5.1056176592826024
3.50500494059,5.4109952243032691
3.89886903301,5.9169326655607559
2.7199362989,4.2804998687428872
3.69727485417,5.6154515296549885
3.2577594953,5.101504250505883
3.05512423073,4.7861469350288113
2.60972006919,4.1722123532124851
3.3030434153,5.1690405855614801
3.42379986217,5.3019235200459445
3.10220071668,4.8155198357128972
3.66660572416,5.704884111267293
2.58553158498,4.1548766879694305
3.76925742056,5.6473151943265218
3.65120871378,5.6107195190356824
2.96443789086,4.5691240385517284
3.09685456007,4.8365515099306382
3.48407837176,5.3783983251910517
2.60225083957,4.1715024644617396
3.71613129974,5.736430557985071
3.79785847585,5.8047169303338979
3.07721006574,4.8307208873712808
2.65272595025,4.2367670129537132
3.11294451422,4.8071243904321124
3.59809419763,5.5293442894988134
3.22442479588,4.982448064845447
2.96945615164,4.659004150733173
3.06906754102,4.6981964510282221
3.33277247907,5.1773493429546047
3.29249333165,5.1248208637546497
2.71434089336,4.2918654494733408
3.64705911327,5.6346245191393018
3.53734331633,5.4245611427164597
3.77042157237,5.7601721532434906
3.40440685758,5.1214680145256954
2.81911108831,4.4873440110006682
3.84451101845,5.9280507398561708
3.26532199307,5.1239479943238067
2.94203122724,4.5746375507273473
3.41450986057,5.366786311417262
3.02141814528,4.6695724771286509
2.70994534207,4.3159320866485826
2.78486318141,4.4408333715649277
3.56939231784,5.4304978684668415
3.85679547225,5.9623438656073331
2.84055411276,4.5296464415660891
2.79835299445,4.3554342818871481
2.63750276927,4.1712484882347196
3.37611447855,5.2267961272841559
3.57935798803,5.4847830629678525
3.61838170853,5.5527560932093483
3.16281363071,4.8463013980729404
3.86979332677,5.9213828568155265
3.0927105762,4.8650078846011056
2.783510909,4.4029282990859047
3.57229607113,5.5461247255685917
3.37986109289,5.1284494436584893
3.73865229493,5.7946471152198873
2.86035785452,4.5253422676072503
2.67115651589,4.2148164888895039
2.89856428898,4.6505095864680381
3.23862506118,4.9941623649225013
2.69691403649,4.2177203522505913
3.51665992717,5.3598247094395139
3.67701554573,5.5031176872062133
2.52747332043,4.0803116480515325
3.01440598473,4.7206398451558895
3.88630081288,5.9965320668521622
3.02583804823,4.7419933265829997
2.89549620945,4.4641737012152527
3.24977826735,5.0816292177739388
2.58056008721,4.1127960788013569
2.94600433298,4.5787526561653022
3.90468604619,5.9436745936684057
3.85312111325,5.922837925750847
3.70654401172,5.6791119142367119
2.81038600477,4.3915589987319379
3.33679748646,5.1495616105994966
3.08775777074,4.8656115271695315
2.69559714421,4.2199564821902333
3.405239822,5.1909143631552057
3.58484972835,5.4176219283753912
2.76603510159,4.2670636553912873
3.90380257719,5.945596808307517
3.20950011353,4.9733820555866171
3.80100212841,5.8471931634271384
2.57787960084,4.0467653654186702
3.59990806134,5.6166739197729818
2.8055891127,4.4263475838837367
3.77775663008,5.8547269870508982
2.988632774,4.6201284637006292
2.96994886883,4.6451916640952113
2.69224320177,4.2238570165987799
2.93926961272,4.5444650372086457
3.4056683143,5.2028438864223476
2.79543164343,4.4076462334817759
3.26101943551,5.081783050219288
2.76461940039,4.3637481951988972
3.34034861683,5.2203625101563569
3.65550419585,5.668140288838277
2.85806964145,4.4636944334623907
3.08006403229,4.9069796070894434
3.61807077611,5.5587248297300933
3.50601035596,5.4312239787173269
3.5078606899,5.3996149773072784
2.60329686153,4.0796985054860215
3.53002499073,5.4178262771794659
3.82753435341,5.7991922277215444
2.55932367564,4.0683957951640775
2.99256188722,4.6660625871989287
3.28693051535,5.0802248999218964
3.84471136321,5.99223124781214
2.99169727676,4.6546727972117621
3.25091117951,5.1150218508847933
2.6403413985,4.1309504460907975
3.24197366002,5.0523609513193826
3.40385785612,5.2023732045260322
3.05548121641,4.7827378146371338
3.77888299462,5.8372896876818468
2.56197860986,4.0479472945224382
2.94577263778,4.5710160281507024
3.11466018422,4.8540686237025117
2.92388715333,4.5176376928978712
2.59274345253,4.1331258533604256
3.32313210868,5.1098885576420416
3.00623693593,4.5930228142396325
2.95079892597,4.6244425403130416
3.43522523234,5.2363304659869998
3.60410065769,5.6692632622373607
3.2393019015,4.9680817327620987
2.89120380363,4.4912495378798649
3.81649749132,5.7740521332839183
3.53343555299,5.4712373039002475
3.16095137445,4.8193916744220662
2.86087922703,4.4864298403893947
2.75823937034,4.2734284908073992
3.02967148095,4.6847319391494402
2.75453049737,4.2965445906592574
2.7821693823,4.3528027158884299
2.88773055905,4.507375411727943
3.32684029012,5.1185720266065005
2.83288991832,4.457084652446242
2.78132406557,4.339926794655371
3.1549803824,4.9389232170996022
2.64443091717,4.1426349880301681
3.41764035864,5.2426225127019128
2.56109705994,4.0340666350671652
3.7073484139,5.6091250106168618
3.82396095841,5.9364799829651735
2.52588445259,3.9172165837365607
3.74528972421,5.7519997026166072
3.79176946703,5.8128715705974736
2.96692123723,4.5985301757673298
3.89663368242,5.9791271861902597
2.74560678393,4.2771209537302797
3.14898059499,4.9121017406710443
3.4860334087,5.4046328567923458
3.06748005212,4.7956640234723942
3.87216159434,5.908596470285608
3.68894086436,5.7618505688513117
3.64199174855,5.5112107235768306
3.78746132448,5.7714365059415469
2.69228307717,4.223117788173802
3.35561103757,5.1350153065907946
3.61026643083,5.6323103086320119
2.67382787539,4.2102338964439054
3.52051813774,5.3931901567170462
3.07809005206,4.7742557045348724
3.21735131709,5.0933240926646244
3.0043687338,4.6558654643419954
3.23947865684,5.1415391543062015
2.98722630639,4.5901140903699433
3.37053124463,5.2019331299327227
3.04296360886,4.831184448615419
3.58548357244,5.5561577934835578
3.43808657738,5.3096224865058179
3.20679720081,5.0283699863193956
3.69140818387,5.6964173501823359
3.53963010524,5.4981957875452849
3.60331794519,5.6000881895072263
3.14709695145,4.9460292366716851
2.74459539079,4.3295844551327747
3.56812495601,5.4939849213434524
3.08002755299,4.8675814061791716
3.1223619115,4.8281214467096829
3.09871564979,4.7274896456361919
2.69811803472,4.2473846594401587
3.12716153329,4.9093468389801522
3.22988474517,5.0249110051253396
2.93720645854,4.5507718919137368
2.86516821119,4.4958197637502968
3.11954701288,4.8519961021697249
2.86051711056,4.5727839433235076
3.05463528929,4.7671902021337136
3.20260861102,4.9960121045417072
3.26913911391,5.1007720882710812
3.2518320297,4.8339938035563748
3.14556461726,4.9222290960563457
3.19383164924,4.9221187317225894
3.357463705,5.1722584485390017
2.85926546736,4.5708506524600105
3.23442589436,4.9972466153304085
3.79984618839,5.8034196101438189
3.76293316796,5.6752229660612539
3.02389520224,4.6744222519301744
2.56245871895,3.9615516370869339
2.94937491935,4.5269829481762267
2.54595346429,4.031885834916868
3.37670975051,5.1905106611598857
3.63930424262,5.6647056285228041
3.49668476027,5.388575265125545
3.49035133824,5.3930152441316386
2.87725940428,4.5537505741613664
2.84993343199,4.4973803301280526
2.66238499224,4.1309245118434017
3.32507351186,5.1935284037456455
2.55389870397,4.0359416278773104
3.76966409478,5.6908833414060522
3.70407085496,5.765536403875859
3.60936182306,5.504447839528348
2.87211678802,4.4761247247795533
3.59387884392,5.4445599489091805
3.20716262791,4.986662428447759
3.85925764106,5.9232043044822182
3.71297691069,5.6936487015808597
3.7415552371,5.6937054193113106
3.00618007569,4.6644046435803981
2.68313845379,4.2123123652046699
3.88302895938,6.0117840111358865
2.53641666928,3.9948184958490676
2.83112173062,4.4863084678445375
2.71670374104,4.1877554280229115
3.87528559196,6.0357025261717725
2.90319076662,4.5505763817425695
2.84744898525,4.4597162842951779
2.77125915179,4.3302641905886397
2.74804736859,4.2611942446884967
2.85594089741,4.4472503998813258
3.43970452817,5.3021317456023542
3.4117911288,5.3174028487586211
2.74680531822,4.2732828198097188
3.55531121737,5.4523843825363878
3.20690903902,4.984074156107245
3.59683961608,5.4737694616551993
3.16710811124,4.8705202696971037
3.48780280136,5.3816166572376209
3.52228886029,5.3670482877567931
2.67779623152,4.1874065737886053
3.49772240565,5.405935478901533
3.41253830824,5.2686352774861422
2.74210431874,4.2694036420612509
3.47342099896,5.4816101678751687
2.76038099769,4.4049615920979432
3.47313623913,5.3777337098261917
3.01515968507,4.6910305130441285
3.78573981012,5.7825022637133729
3.81687585175,5.7700327676019691
3.03083624353,4.7332194987509775
3.20762734099,4.9580936509919189
3.51493941156,5.3791863505941251
3.38102280025,5.1832766314358398
3.13632150351,4.8776516970758559
3.01649057672,4.6796197842914946
3.75787391769,5.7835877740578754
2.97670265435,4.6614840247666915
2.65469488666,4.2334503375186499
2.98803903064,4.5905627071628885
2.67070651104,4.1357948605567598
2.81777033233,4.4679588008683959
3.45503555759,5.3229182572768092
3.22400124086,5.064316610951022
3.21443084286,4.9572826301189208
3.53770854227,5.5040529209952949
3.31730060721,5.2016791642626732
3.3092955765,5.102934753742824
3.84272446619,5.8838014204141045
2.72766762811,4.3019032551167653
3.7059773572,5.7030085436408973
2.86522059511,4.5364120332925708
3.24302086421,4.9686778370549893
3.0189705014,4.7310557970912708
3.65649342613,5.6351029206645187
3.44405309528,5.3794852648011897
3.7253494064,5.668210884589457
3.25259430327,5.0430684943645883
3.24927101563,5.000760019883586
2.59944236413,4.1147912288119022
2.93209552792,4.5644677157662752
3.25869866966,5.1306667759487556
2.65283611828,4.1570079524627523
3.6549709556,5.563150589483163
2.68577526986,4.2016037365847509
2.86223874604,4.4960276229862739
3.89789919439,5.9518376476077917
2.81604533051,4.402819604109971
3.35374916189,5.1206667141710893
3.61920116163,5.5456451915685001
3.11675087541,4.8290365965295168
2.93325987321,4.6068678479577168
3.0044869033,4.7125385511422024
3.27340311822,5.0547177317268819
3.1614854949,4.8627125013352863
2.60929875794,4.1234296472109344
2.69192013668,4.2581374568775718
3.7631273719,5.8700179150175531
3.28069146483,5.0611108764892236
3.76304229677,5.7552379599934262
2.53356749191,4.0004502701388187
3.49310362579,5.3900656750549789
2.71321806203,4.2359897686651156
3.21791920594,5.000863965780006
3.83415298381,5.9177363599069608
2.76873993888,4.3511612123913288
3.08318582317,4.8311363221601642
3.05461731066,4.7717111441637821
3.05838509108,4.7778832957720434
3.39111425438,5.3208350008982084
3.54209988209,5.4595881651206071
3.77317687067,5.8086728292675307
3.39171910229,5.2957200500639274
3.24147392974,5.0824089757008393
3.49783495004,5.3412009284175932
3.02384446875,4.649427033821909
2.84710853165,4.4403011963326078
3.80741198505,5.803697375907829
3.3782082295,5.2169942745277096
3.11496126732,4.8110850069987601
2.87640660698,4.5083871729434
3.79207266119,5.8287449613696989
2.58616192652,4.1239864269151481
2.53744997544,4.0088890155692587
3.04425135251,4.7719739851802929
2.87062327352,4.4757601273666126
2.95386921597,4.6153613212065503
3.79808784111,5.9003849111983486
3.4341185699,5.2478155587266784
3.4176151949,5.2293319641402398
2.60960528403,4.1062036425665394
3.68274474858,5.707149477259378
2.58868301343,4.1049265046971586
3.55381070831,5.4132474379656683
3.7551569189,5.7434537656736131
3.06245130894,4.7860455554765213
2.93963835305,4.5806232474953879
2.85013329739,4.4643955053548572
2.79015358074,4.3786892761292018
2.71076369992,4.2343208190573272
3.03179779655,4.7152109396241162
2.61413549289,4.099208290234313
3.00188342488,4.6416172512925415
3.78826098964,5.9291022474072337
3.08801749341,4.788726186192469
3.41361124332,5.3168555566730866
3.14513378079,4.8816409418334992
2.98378400315,4.7240900047493986
2.85861498964,4.4867702874024475
3.33882700209,5.2821687149491146
3.56338753236,5.5745294851555531
2.92218155654,4.6378184246565857
2.90544627011,4.4887850554882984
2.83115395493,4.4681165339408606
3.11024010263,4.8019528068264359
3.07276332766,4.7965841479461577
2.68774856974,4.2785560096840891
