k,omega
2.85014289648,4.5493241644075564
3.72607386892,5.791715080479757
3.78037330885,5.85563547064221
2.61810265366,4.1951143658470338
3.068957793,4.7762173448881908
3.63246224356,5.6874278199836565
2.89618662305,4.5815830580800689
2.53830098978,4.040874412781724
3.05940489056,4.7874263114553184
3.42859045779,5.3760101273190903
3.22594346485,4.9855436143451701
3.78461590538,5.8618079559864453
2.82749676283,4.4660295037152986
3.30981528571,5.1488271428938335
3.49497874643,5.4068977766186412
3.1811697019,4.9909148457055341
2.72983430214,4.3144504074079837
3.82530036041,5.8797735298281264
3.50507804449,5.4884313881077205
3.13370704569,4.9200869668552745
2.73941930191,4.3036544592215593
3.59841868997,5.6532600363648688
3.17033213807,5.0145979722497644
2.6555098162,4.2216327454871463
3.06175226726,4.7927260158107261
2.71729525084,4.2626255239961832
3.62262694724,5.5718781654077798
3.71145046974,5.7154932606129396
3.62196736594,5.6429043502400367
3.83407584671,5.9102419192142008
2.58909017721,4.1742519945612777
2.97126143139,4.7278748894262694
3.60932857502,5.6179062213515927
2.82775117303,4.5387612354583791
2.97012586818,4.7093395812447811
3.00441236061,4.727691527603052
2.87079680203,4.4957519778695776
3.67554701684,5.7351420426384188
2.62678968863,4.1380299780220895
3.67902246333,5.7707941110419574
2.96812431644,4.691255179988274
3.38629933878,5.293775760981549
3.14758671286,4.9552450914833139
2.93639752445,4.643853191408045
2.68077298196,4.288084689574772
2.50408143193,3.9968674787684448
3.70201200401,5.7975245534842115
3.47178271783,5.4103038997529103
3.6609217892,5.6389291368425134
3.45402606929,5.3498310416173913
2.52460935431,4.0361814237495395
3.65750788332,5.7091003106376874
2.74898321512,4.3132212549442217
2.72862531402,4.3239894256846192
3.31989257375,5.1354896108616854
3.72728033322,5.8442767396504465
2.75488728143,4.3903552635649561
3.46279389056,5.3978704857736632
2.75573561629,4.3430665849760226
2.66765187382,4.2652890745229595
3.37469686832,5.1205188327046631
3.05714599036,4.7511486148750626
3.19525268929,5.0450437539378834
3.15825349005,5.0369515222300896
2.67093296452,4.1831702245188742
3.69871476047,5.6822440527640925
3.3614172602,5.1922640722427902
3.37278887035,5.2825369601521048
2.92772499443,4.5803870308328056
3.82987424563,5.8851261349153496
2.98078176626,4.7174260038828084
3.05909026615,4.7847629604864288
3.78977648326,5.8214118537928989
3.24544706502,5.0520370498050564
3.23329226193,5.0293810893492168
2.98070142781,4.6618172585920332
3.34873366096,5.2882930273001163
3.36515166968,5.1918827433812327
3.51010175086,5.5566294240201826
2.55273380768,4.0374023098110179
2.80109900606,4.3653945913170125
3.34347292789,5.2463888763881164
3.24220681918,5.0872248893064116
3.07068551653,4.8850826629878705
2.82636278649,4.5170103263297863
3.80253355759,5.8204267026661656
3.12589551504,4.900204025097711
2.86898039069,4.5373651729076192
3.6904288683,5.7584728400709206
3.40978530201,5.295476168475207
3.24365009702,5.0833372153130796
3.11456410491,4.8244852980837516
3.17584903851,4.9525200111354444
3.26380411777,5.1639842761961061
3.0743065742,4.8117307834477057
3.42000696923,5.3123363284726874
3.30303572549,5.2250959166216173
2.92829438754,4.6295941450122724
3.25695724056,5.0939190063733735
2.9136263543,4.6773934536464257
3.22016949337,5.0978047606333412
2.88863179752,4.5927364152498624
3.64606757195,5.686095555616002
3.3406610044,5.1687649259597759
3.67192473605,5.671949431314979
3.608359011,5.4872031284322427
3.73173613121,5.7820528814387595
2.6022274305,4.1628187702285269
2.79086752891,4.4496827846618974
2.81989330241,4.5358731977709175
2.86781655217,4.4628618147689334
3.3396277522,5.2793710588237337
3.5006793338,5.4401051751661029
2.69734212114,4.2438831866671824
2.90286871673,4.5606302576446325
3.4678391908,5.4010311332054579
3.73736414647,5.8160925230789138
2.96220928988,4.7026283822324721
2.77710629468,4.4496474403296249
3.32591744047,5.1828950747141462
3.17361939535,5.0172289757222455
3.29128400498,5.1335648337850506
3.21943750822,5.0903871458227883
3.31119756226,5.1383614648745528
3.3530441463,5.1979294386387389
3.08029377247,4.7337006320957959
2.71714781139,4.3403208009082306
3.84849154403,5.8687585538790232
2.59238909412,4.0938516260530431
3.21955311664,5.0721381605287821
3.36577042927,5.2423197827936514
3.26801924711,5.0727523823584422
2.67386648866,4.2662114784791125
3.03224024403,4.6976348820939622
3.26989238255,5.0283265164847659
3.3522654642,5.2562768737114309
3.55467247993,5.430714917832467
3.21722096612,5.0537645056685436
2.66151654736,4.2521272310554714
3.58786662012,5.6354977981519863
3.75822746506,5.8098834805772119
3.24112556817,5.0652605112817426
3.84504417716,5.9133122002307905
3.64008362364,5.5659274513053489
3.47938547983,5.2975492561240474
3.18085176768,4.8978917833876841
3.33237497139,5.1433709623088983
3.8809360133,6.0330261146480408
3.48630929446,5.4221711918551252
2.575149644,4.132369259781318
2.82307744248,4.4737793861808246
3.19943797487,5.083969237164542
3.30189008994,5.1131055104268901
2.95706785172,4.6056145708866243
3.31184871211,5.1833897495271355
3.71955956441,5.8393451914385039
3.24395519378,5.0702827864623403
3.72415346988,5.7374784859804633
3.18401817098,5.0700632500886353
3.85892876736,5.9625983461972716
2.74724912237,4.3495996299207169
3.16599547346,4.9693032209323125
3.53508398523,5.5515431960920179
2.82543193841,4.4296718327690465
2.7278784875,4.3621119231398975
3.23569799441,5.151206947208923
3.21233616742,5.1195334266731205
2.78315740327,4.3759582052427897
2.77088292413,4.3411509796651977
2.89595950253,4.5852131281711586
3.83825999691,5.9728966071210898
3.26408141083,5.1268296299348508
3.69441027398,5.693615437219278
3.62618280262,5.625974566007959
3.0299341485,4.7130745083080079
3.35655523724,5.1980961198453013
3.15337989382,4.923473342598621
3.88069756633,5.9585269562544134
3.29847590679,5.1105716874120608
2.6605234634,4.1640783998131417
2.74502665992,4.2999410575268344
3.59520796884,5.618266693755821
3.48826619825,5.48252901302381
3.1489681259,4.9082889538292882
2.5228222163,4.0599070187132407
2.64173571925,4.1915504365232019
3.41038673008,5.3414022104474288
3.70125378374,5.7841616367241135
2.49831781561,4.0908296847840893
2.49103695996,4.0319154637411829
3.22040827755,5.0508578758752511
2.89967371005,4.5843511326319746
3.14634829761,4.8578718342148113
3.55224609631,5.5273127608135448
2.72892185925,4.3694455650576955
2.68662658468,4.245290926363527
3.59438923076,5.6076117481705134
3.76362581278,5.8138147173544317
3.765956279,5.8362956807167263
2.77032918122,4.4022913208829539
3.1515539201,4.9986245867071206
3.03509426413,4.804633046774561
3.1710433023,4.9763229209662141
3.53474176233,5.4319635329177416
2.99969651654,4.7752623464964898
3.76874606436,5.8223275112780106
3.66989314855,5.5688266676407867
2.53808911523,4.0682168143214037
3.22842262285,5.042443331483268
3.29994500973,5.1922245457714737
3.87983975675,5.8792404413879513
2.83030454928,4.4828664216065013
3.07809818447,4.9171477898145524
3.83144102872,5.816351163251178
3.2514175396,5.0148107996480018
3.26050695626,5.2328196018491901
3.81759652975,5.8573165476035722
3.63367624379,5.5652458625352796
3.78966551333,5.8662139688788253
2.84593803163,4.4517481019865768
3.60311047136,5.6252918424408405
2.86415963169,4.5219588817150749
3.71717649151,5.8155961962103779
2.80250818573,4.4021093629792443
2.85222762948,4.5443439360528703
2.61674918842,4.2125199522388463
3.22515735442,5.0167228233964636
3.40322946233,5.303266027581226
3.58959384424,5.4677062157002823
3.30523449744,5.2068671000295899
3.20359284712,5.0656059364144701
3.60238315696,5.5804896941930302
3.09339113506,4.8141187041873552
2.71743792784,4.2870706209394021
3.34101271644,5.2528168190672222
3.41752764307,5.3294521265231216
3.07535319544,4.7398645815987352
3.65898998668,5.7095687141541527
2.86643806738,4.4999664905026178
2.99223194132,4.6439889814893691
3.66038335753,5.6260746293975039
2.6276663799,4.110879969801891
3.11993041253,4.9182497525577951
3.48679536997,5.3416851706409156
3.48394414713,5.4041203676728538
3.7576718784,5.9141463718946738
3.77857367479,5.8048220514960018
2.99222180159,4.749287581632573
3.01033579219,4.7159065072315371
3.05122266501,4.7391192792539725
2.99637271914,4.6246861291999473
2.76095223303,4.3568661357617895
2.74797415415,4.3601208174795367
3.8419239687,5.8738148040893128
2.99171545082,4.7442133028894613
3.53119147467,5.4739773708653683
3.55657100854,5.5341030841079322
2.51389597364,4.0351814306289766
3.56676675923,5.4842558929222687
2.76404205305,4.3634326965534038
3.23015660282,5.0498967471076543
3.71513130762,5.7509593469781048
3.83578164884,5.9356846047639094
2.88977308885,4.4857064300721925
2.57785797495,4.0541942780640046
3.02615417668,4.7700701821075961
2.7300432962,4.3364282690501756
3.68459672534,5.7142342238283854
3.2042912484,5.0360002832643973
2.70015493531,4.3107417425728505
2.79104768304,4.413027962610796
2.57327445442,4.1069037471839112
3.66063889398,5.7273240940078933
3.67906214158,5.7263066031339527
3.1203803286,4.9415553721072527
2.66482827602,4.2408191952677115
3.08993206969,4.7760871896979618
2.62259978034,4.1608095530506395
2.71439133053,4.2713223113533312
3.37075563172,5.2486080884884823
3.02460290828,4.7290162853894904
3.09439356605,4.9650660082054952
3.48896632945,5.5169704640837933
3.13919720623,4.8940295189998198
3.62946482153,5.5256850140029243
3.28597585822,5.1541370685715266
2.75600924902,4.4036145986317088
2.62051097967,4.1647910937805266
3.03130287959,4.7794171700360923
3.30934391387,5.1151519518966868
3.2679396368,5.1378829541982931
2.60375957029,4.1578218750640588
3.09215162812,4.8039444980226129
3.31830497364,5.099823722002844
3.16387319271,5.0048062344558089
3.50367691116,5.5236583806842088
3.05835639149,4.8262226769102892
3.15588509433,4.9612721866873155
2.86659774793,4.4930145334286538
3.77366896924,5.7885646260424819
3.31900381042,5.2192884072897954
2.81404408029,4.4247712867303628
2.70828071104,4.3265483095091204
3.66581256533,5.6486309402757886
3.86090367037,6.018432719756504
3.11186936094,4.9008200175006547
2.7982379688,4.386405335720025
3.86685196271,5.990403691829334
2.89273137018,4.5537815631497072
3.0820978461,4.8148595904591032
3.21058966954,4.9871893101564515
2.93421588488,4.6814750603381228
2.70780288332,4.3309300275073861
3.76230641347,5.8192627228348819
2.63435948707,4.1621285612083705
3.3630257406,5.3574198633288317
3.88465771157,5.9741412266387188
2.86321813332,4.5234017305458485
3.44275117192,5.3852171382252747
3.45686615344,5.3593849014762034
3.23741319121,5.1227046873161735
3.23117480858,5.0425946363659566
2.69221706441,4.3042739545778401
3.61335054609,5.5699225254122187
3.66572489552,5.6913046309571014
3.01679860231,4.7088004680334183
2.75489289251,4.3574958472341905
2.56995787963,4.077138624725043
3.13513817076,4.9293535662434662
3.20112140366,4.9547643400957249
3.08482200065,4.8334679819816779
3.08837771039,4.8358889638864637
2.68735544833,4.278284871937557
2.83303346497,4.5096616235449503
3.41988495891,5.3396935000013848
3.59899997637,5.6722945345789304
3.39753983157,5.3059759477829367
3.34215850052,5.2347827243978706
3.47995307312,5.3802338952360165
3.62215928318,5.6208492641923105
2.66398987272,4.2035810354547039
2.67263215995,4.219496632768938
3.72189420978,5.6986730583848244
3.52639797578,5.4306755424633906
3.34704302046,5.1890600726044074
2.72158974847,4.2780777880136771
3.26962099653,5.1144181626369365
2.59314929281,4.1709438705028106
3.29216648293,5.097105249322337
2.71987882294,4.2436732624608728
3.17519064189,4.9771114435042598
2.9256441712,4.6319918078470996
3.25692317697,5.1166509525482171
2.89790060384,4.5837949974808421
2.70649479215,4.3195963511452788
2.50374115714,4.02558217818481
3.86850494702,5.9560349715631524
2.68145335025,4.2714283240605857
2.89198795311,4.6028046598454333
3.28480829553,5.0522699423438988
2.65257584592,4.2119991767617302
3.28338650101,5.0779343367430734
3.44551169653,5.3858859408370376
3.75437724449,5.8055757028294002
3.68853865679,5.6772140275319174
2.90984507974,4.5850845651258014
3.1471409835,4.9282772901097101
3.42239772009,5.2966015054890487
3.73260930528,5.7270424814294723
3.28584921725,5.172231552480925
3.03804064305,4.7727362572403695
2.89200720464,4.6247502910666416
3.60187730859,5.6815700420580368
3.27218612006,5.0966707328307983
2.71663471068,4.2830436658351303
3.63680326359,5.7238768889185074
3.69494803647,5.8028227426692593
3.62003434332,5.5978166884238956
3.32695474396,5.258635678440541
3.05155975483,4.8786551556747728
3.08248295624,4.9010013772899894
2.63790184946,4.2024779436858237
3.30726889948,5.1802671169223409
3.44549476663,5.3704196817776282
3.78288099441,5.8540136020291653
2.8726026808,4.525163234997386
3.59338270191,5.5147517308836704
2.53794464859,4.059887582301779
3.86202894993,5.9550604453144462
3.85042927647,5.9936504728061646
3.54429880441,5.4580393620791519
2.81143648807,4.421651838643589
2.57470731361,4.1370793229071348
2.80812307001,4.51877759527836
2.89518385938,4.6378672116685928
3.28501591813,5.1126611512735849
2.7104157018,4.3524213496377531
3.20844222835,5.0158728558900574
3.58561799833,5.517386797308145
3.55502250888,5.5933112254802353
2.61644779379,4.1830454295402104
3.54735980524,5.5744856657432624
3.16993331638,4.9117099038056171
2.6782165083,4.2704565613954237
2.99587639909,4.7540837677142962
2.54841795524,4.1021850141401579
3.86642573159,6.0279469364585667
2.64928913942,4.2291334747872691
3.57117859284,5.5189644124610036
3.86753811814,5.9791189375720446
3.47248986198,5.3739392105655623
3.26363349226,5.1216740666838021
2.53386990199,4.0997619479319134
3.37911571824,5.3119433931255751
3.49977078097,5.3010955899552874
2.87005543253,4.6096358280024985
2.49743344441,4.0876454513434659
3.32071989336,5.2434517909076135
3.55836873057,5.5105565880191936
2.55424234556,4.1397167191099342
3.46928566549,5.3964121305100292
2.53830024317,4.0021260963668883
2.54167348913,4.0686060765913634
3.02569543428,4.7640135416842053
2.88374850406,4.5688381749648164
3.44899111005,5.317147635346049
2.5652582667,4.1822008588454276
2.71637138846,4.3317690274861578
3.01585647454,4.7457655736698117
3.34057437639,5.2133226302395714
2.60351942945,4.2162134670754954
3.32048778167,5.1579189853382337
2.56515914282,4.0987587681589792
3.80297767788,5.8057105453884201
2.70959199368,4.2937756569240575
3.28301769444,5.1098786506991134
2.62597174727,4.1794455930882641
2.68919104368,4.3410554183711092
3.8593816597,5.9992596846433468
3.45793257393,5.33021940679855
3.8409465533,5.9313618055466417
3.758973178,5.9013962824489123
2.51187098024,4.0348485736174204
3.7808194147,5.8186414942796771
3.32194137085,5.1874326681791425
2.77679608039,4.4212443841883813
3.63997401756,5.6329269402791153
3.14239776146,5.0217746796414424
2.91248301795,4.5805233834430847
3.43483370786,5.2846445601455461
2.91415744884,4.6446395906959372
2.92992449092,4.5684760371195825
3.16259891877,4.9485415999034208
3.17986816028,4.9835228995393539
3.06327006664,4.8272338457741233
3.48530253292,5.4480410929317884
2.84638159836,4.4464317557994875
3.03386972872,4.7610054231126355
3.55101147512,5.4839573000176838
3.58124201345,5.4719122938977636
3.29999713618,5.0735603809126646
3.58361206341,5.5680029178399284
2.92662613599,4.6474472002666793
3.38010037734,5.2598313247923087
2.80287503744,4.4709400139739293
3.04185090294,4.8346349889555098
3.55486168958,5.4690470639759461
2.82296754524,4.5134877434552862
3.27565761726,5.0174854114056329
2.89040493686,4.5967885682428893
3.660277882,5.6794750284441529
3.78344447627,5.8811631162023623
3.71302867071,5.7655544785613371
2.84374418366,4.5049995914827132
3.52823150625,5.4963305900207153
2.84959711897,4.4631549741970042
3.76254923116,5.7522942780821218
2.96556897657,4.7430287383990368
3.52713720204,5.5293508646859157
2.52063905036,4.0417031487452295
2.52122256919,4.0542343509273016
2.80462016562,4.4297667093437845
2.54646098298,4.071258482895459
2.97145763512,4.6750277129567825
3.36211014039,5.2644136020132324
3.48680574514,5.4712223422098187
2.74079913496,4.3059333547168457
3.65732261268,5.7120162337110107
2.72605493631,4.276531056585795
2.60710401533,4.1482325265598039
2.78408186051,4.3718684148995859
3.35200911139,5.3081060569864063
3.00862156678,4.666786839931877
3.67761953822,5.6166125805777414
2.97056466663,4.6350422250963534
2.52854467126,4.025854622507385
2.60478441437,4.1636136150055991
3.40453832506,5.3396681198359364
3.40906548559,5.3805396571095443
2.57120865997,4.1055421805440462
2.58559950768,4.1611416047919967
3.57515435661,5.5026501549418088
2.67406991211,4.2765060896891836
3.00591488886,4.7263571657351395
3.5867834312,5.5949691359845835
3.33606597704,5.2340081382058079
2.87218217652,4.6305844947348431
2.72384767149,4.3325070781666355
3.79385258096,5.9266558627057426
3.31292903627,5.1691003505318571
3.66249576844,5.7355290941716994
3.27368408087,5.148164016650866
2.8220256776,4.5201683304066167
3.26767417353,5.1289969752760252
2.73518545956,4.3848993178831019
3.29415688157,5.1694794090166987
2.55261044456,4.1109142376395509
2.6632175548,4.2796570902747497
3.59287407899,5.5973021008338222
3.16037399588,4.8624884264242167
2.76822266076,4.3943672942458205
3.50495770064,5.4631448064666701
3.84624853473,5.9356196425950625
2.75685577329,4.4220618530954541
2.93610431881,4.5565479727804412
3.30157101803,5.135859787771877
3.22675849461,5.0585744995551236
2.67236097333,4.2957253280544574
3.04241667214,4.8299328350964315
3.31701405685,5.2587744768206051
3.0296847819,4.7848025847112403
3.11053836685,4.8875130989431561
3.76142942808,5.8449263111330678
2.57820764965,4.1321141386459237
3.42526132624,5.3200855153906685
3.68984508622,5.6822072192658748
3.7568700603,5.8913257368503249
2.7684741325,4.3963926584297983
3.87692100041,5.9918241570929256
3.67654622257,5.7774992779179186
3.33671495074,5.1904382095187946
3.23008778951,5.0092957032895189
2.58038751845,4.1534484405158194
3.08187443233,4.7941508560381738
3.54234088137,5.5908277528021788
2.57480969118,4.1661042741816487
3.47170004775,5.4837153291369027
2.91432818543,4.6399446253635661
2.63333263695,4.1764254140719164
3.41074103115,5.2690982382607192
3.5801235772,5.6378967339252313
2.97889679636,4.6812760515845619
3.69892970223,5.6649751762961333
3.70404910329,5.730450630065314
3.87280733517,5.9899637950091424
3.70934349391,5.7627094568207848
3.83038262438,5.935438846894157
3.75455522347,5.7025623602230846
2.50159304197,4.0156313307835001
3.59812136639,5.582685626577172
3.75623077924,5.7550117282277693
2.59287767197,4.1413320134844422
3.6977137143,5.6640502733935838
2.88226441464,4.5260422124534232
2.5376740199,4.0190836013757698
3.26058553589,5.0758072960913942
3.00299495796,4.7239226643990895
2.4968047204,4.0364216242506528
3.17204542684,4.9764851852076362
2.7454641964,4.3816952423231115
2.95902392842,4.6277820551823332
2.82631622608,4.4938340376367654
3.11127938177,4.9353967907959762
2.94316582591,4.5980410129634715
3.2387847497,4.9641278675666323
3.58609822963,5.5808141149727222
2.71333633773,4.3456150417670347
3.63530014212,5.5778387641636691
3.04572940021,4.7671801251031392
3.48311075816,5.3742926568180831
2.85791233378,4.4810311749067431
3.13959494786,4.8890120373468209
2.89089953169,4.6150254084610234
3.33338199531,5.261723926844355
3.18743571328,5.015578422345186
2.53379892805,4.0461778995017701
3.64397824945,5.5697982812528055
3.87117232872,5.992608781846319
3.14058228553,4.9538789401249925
2.74495330098,4.4192075860467224
3.0228179798,4.7401440130561552
2.5911584352,4.1597217853306061
3.42814516937,5.3484946796885922
3.75639412623,5.816927876289741
3.13327667835,4.8088992656041976
3.15701197098,4.9667847905600482
2.80130794093,4.4528618852626467
3.40617259671,5.3603192850421726
2.60815010202,4.2518994152961573
2.63500094045,4.1990115991669654
3.49891214218,5.4618503265303522
2.6292702246,4.2434620120942128
2.52058092358,4.0844876175491969
2.67008675357,4.2835440811314394
3.19974238099,4.9687748394563629
3.28414717581,5.1521839108665404
2.77506350093,4.4207307146305359
3.32920696599,5.0876821733132482
3.14328703435,4.9492686558929773
3.1506956286,4.9118238206775811
2.86235910152,4.5114314812847578
2.93854579956,4.699146180229727
3.36204650872,5.2044113232871849
2.77522753945,4.3703070352339504
2.64073437766,4.2336919156374195
3.57975524493,5.4068344478761299
3.12028649229,4.830544421814893
3.22887670021,5.0373486491058559
2.55014071063,4.1293841289756523
3.36718899328,5.2746496753646506
2.98737424313,4.7138692819090284
3.50813122385,5.494620670471039
3.5459488562,5.5196254935887881
3.70155501317,5.6804572394424646
3.29584094633,5.1164912092925325
3.30672652972,5.1016451161105767
3.01583538271,4.8248224357924938
3.74561512299,5.7029950017060065
2.50886654279,3.9495148304625358
3.35214454332,5.2630798007061506
3.18947834528,4.8708690772494885
2.83880375705,4.4997506852770206
3.47104512253,5.4152233593657577
3.492594801,5.410400032442527
2.84244756484,4.472424236956078
2.71563422817,4.2604294376541016
2.71621193533,4.2902111775674232
3.29243292396,5.1312386556338145
3.45615972735,5.3426953472846392
3.76433187004,5.806612730604666
3.50183358091,5.403631736636088
3.67701961921,5.6849010992583464
3.47462788871,5.4582320985239496
3.80984262023,5.9105473331750735
3.69097322116,5.7101422516834521
3.26653273326,5.2281252102456595
3.72631204645,5.8497751710232979
3.47473788233,5.3116791746722187
2.51300351363,3.965051134380146
2.82233768018,4.4356551915695697
3.01004013301,4.7391344193698171
3.1760651596,4.9700160438602055
3.73522094711,5.779246660598619
3.45473028907,5.3147970177557244
3.77795796843,5.9442146102746305
3.25269919121,5.0401031009418542
3.01572188095,4.8009198475602606
3.39364885395,5.2451332172333851
3.15938008188,4.9293346460677414
2.91029788175,4.5499087520602428
3.31672979205,5.1692518557423233
2.88291525111,4.5333426121854412
3.35198536947,5.167475671460088
3.2012149834,5.0296172821126417
3.37997771335,5.2140835929677296
2.85777732079,4.5254689314636218
3.41831155165,5.3357655932921944
3.31270358882,5.2793494480463181
2.68850495846,4.2914114745794274
3.04641329115,4.780422734772019
2.97749961495,4.6810074796401384
3.33579292098,5.3008146936990999
3.06481501319,4.8665189975291829
3.34962027297,5.2391760706484432
3.58911512205,5.5469167605673011
3.45610709866,5.3352051750675766
3.7629326607,5.8858904619540056
3.72844283336,5.740402664134483
3.07480078903,4.7903679863451307
3.01809653887,4.7221801676607154
2.80478008603,4.596019598507147
3.09045224278,4.82852019824346
2.98762407009,4.6667713002102165
3.56390524312,5.6030530956156044
3.57278555852,5.4749764116097959
3.08105669311,4.8527191025759935
3.05244741033,4.8362482856550244
3.73008632054,5.6556650223244267
3.59416496923,5.5336502637298022
3.40842743639,5.3559670023766497
3.63262801733,5.6347975305375746
3.23900190749,4.977604068022524
3.17874414715,5.0833339383337757
3.13290221814,4.8926497485777345
3.23478087848,5.1131215389876479
2.65520655951,4.1938381093036021
2.76954886494,4.3601037601497419
3.03179554445,4.8039487031633836
2.9043740128,4.6329928260845499
2.68701171351,4.2406519081651162
3.27767646719,5.1457028478745892
3.53533137789,5.5013010110580991
3.70953527621,5.821920761280202
2.63937044784,4.2834581904849296
2.94633981096,4.665629499837868
3.46720863784,5.3681337440486825
3.20614700885,4.93849219214591
3.45110668671,5.3404143341396209
3.82508226317,5.9517518387987938
2.83357517178,4.4825081381673062
3.30929900849,5.1837200306529683
3.61740501793,5.6258776536262278
2.53525833655,4.1189510848192485
3.19439174308,5.0708361558833843
3.05794165619,4.8321497236542514
3.45957542344,5.4325898477243886
2.79215981573,4.4013902629564345
3.05675886136,4.8293865027512757
3.27655586152,5.0861239132813392
3.25753186413,5.1679062286126927
3.58186073675,5.4719865262401726
3.65612887641,5.6827476993535226
3.78729975713,5.8151673646854007
3.15059463068,4.8872459847553351
2.71263992173,4.3019302916876176
3.79780165762,5.7523849324170451
3.40904804425,5.4011139951342058
3.69612665834,5.7289274924671165
3.66326068001,5.6909030820243576
3.03729886131,4.7644034522971292
2.74166899661,4.280682224343713
2.92806290183,4.6523032292024791
2.98283732335,4.6734846019630467
2.5775950471,4.1290745927320751
2.5513683734,4.061916536276903
2.92876623503,4.6140048506423268
3.30918747114,5.1669304670691032
2.83856420617,4.455648765522473
3.17338233607,5.0589246400513703
3.52406704144,5.4826133726936472
2.86272450038,4.472663892587545
3.44554504242,5.3497560891634919
2.60890701526,4.0853737730988433
3.82285952072,5.8868754001635963
