k,omega
3.42807317516,5.371739926265537
2.71908451024,4.3058111495664164
2.6787667236,4.2488092048161485
3.74756339685,5.8489585733121769
3.550376625,5.4956121068860808
3.03952711561,4.7277469433051609
3.73214409907,5.7733971777385102
3.27222342483,5.053725230243769
2.63728313503,4.1630704189621479
3.84728453457,5.9158418598347309
2.85315510455,4.479079063646167
3.15288722925,4.9208859513385024
2.91866286771,4.6630431356396622
2.93444794688,4.6243465693177974
2.63583840939,4.203803190044674
3.12336955813,4.8096796386563936
2.70701304661,4.2667645569702728
3.84829760405,5.9568321121476577
2.59581883753,4.0735679918493961
3.79776509268,5.847821265236572
2.83243112883,4.4377942895465967
3.70380842635,5.7093175315736939
3.1675510464,4.9706091865779047
3.43061610326,5.3899159137239536
3.01025121985,4.7271072034613146
3.74764706784,5.7593333856623872
2.61783646244,4.1130929791153381
3.79808680034,5.8568235817822032
2.97320197495,4.7305250869969591
2.54277634097,4.0326864951984787
3.71754321144,5.7502015158101898
3.7709371136,5.9340511151660866
3.72091783421,5.685435244302445
3.45455974829,5.3413541965758231
2.99817378799,4.6498797666993603
3.15541709394,4.946324655231229
3.07561181326,4.7280727125530868
2.82600724784,4.4557037470012313
3.26827841157,5.0926839922605849
2.92310538392,4.6123244772314145
3.87368818381,5.948255321927185
3.50644754895,5.4538738064898373
3.89304767223,5.9747329337359414
3.18298799539,4.978843831205622
3.00386131761,4.6467808676692837
2.90951703783,4.5982277596972585
3.68379783686,5.7355282645702852
3.85046144526,5.9049731271533625
3.64843241272,5.6717901397189925
3.15193202884,4.9913237836951412
3.38373667725,5.1887095404739076
2.91946953373,4.595600193976602
3.58723850724,5.5642591567621968
2.9760144076,4.6914054164398564
3.61669154438,5.6528111583670491
3.73286840885,5.804825192912868
3.16828539537,5.0126938488317627
2.97054834387,4.6118625180485147
2.87990868023,4.4151585373908979
2.57452255652,4.0967077597162209
3.32836571561,5.2433631908121097
3.5739856672,5.57047458795655
3.3840067623,5.2246199673156886
2.6062377813,4.1871278375542884
3.71807573453,5.7727733547400613
3.37506742754,5.1672606751624892
3.29882700647,5.1965465726951141
3.55168866644,5.5157102062394312
2.57112857408,4.1206257775917532
3.51458882003,5.4195237258047309
2.65321597569,4.2085535566206396
3.84755315047,5.936474384412822
3.2396479239,5.0484332474916753
2.86052944271,4.5007075702937902
3.88630462014,6.0550163204819558
2.92616947322,4.6550892229815464
3.4578884602,5.3778292536763228
2.82475002146,4.4449989033474697
3.01256192324,4.6644665058664749
2.98308066688,4.7215626471108472
3.55449329241,5.5740235853694724
3.14930753593,4.8792409311474536
3.1590903778,5.0121102631025112
2.5503262954,4.0901213380328576
3.29189024153,5.0241002973697908
3.18174893998,4.9930032604894823
3.35797531402,5.3202379031271443
3.11126064328,4.898698411962692
3.5964573697,5.4855976512287867
2.5138431932,3.99593386035871
3.00294316859,4.704209654450108
3.32102186126,5.111585118961445
2.63322156056,4.1654593992495927
3.01736087387,4.6520463418928202
3.89723814442,5.9592939031071381
2.63518667904,4.2351591108663467
2.75727950359,4.2982629400858396
2.52297279684,4.0282095984771287
3.39132040565,5.2346618145705488
3.68899327909,5.715249088379295
3.1514149573,4.9001765648680546
3.8712631491,6.0382168470021984
2.74661664731,4.3300378764844991
3.02636425418,4.7707725770963734
2.7475821672,4.3100971828628385
2.81020065663,4.3713801882336281
3.77579757031,5.7814093115585887
3.82287784699,5.9053452039005769
3.34073701116,5.2835635983249931
2.8010194807,4.3702794891390093
3.28821856611,5.1327664791106571
2.69280397733,4.2007553921687162
2.52393650749,3.9219361613905357
3.2060513877,5.0059990264663163
2.78329577843,4.3659410860088768
3.37438979923,5.3113221583648524
3.58102592725,5.5417844549544304
3.05325726665,4.7871178412197732
2.94401234116,4.6405297581969611
3.07369994509,4.8379534320905524
2.6675020026,4.2721672796044317
3.00384113803,4.7490812437404299
3.10468591805,4.8120270941241055
3.23043089261,5.016049458359868
2.96786316021,4.5741430796579232
3.89479277381,5.9848678930403958
3.35960914711,5.2598551166644754
3.34793120743,5.1744398917007057
3.77402604256,5.9115254948005092
3.87367758609,5.9460725337815248
3.17640201414,4.9316378081600716
2.76258237433,4.3134939162283841
3.34989122731,5.1920080945172176
3.09196729229,4.7828663071559427
3.70646527084,5.6860512103981602
2.77780522029,4.3734172440210015
2.56737211344,4.0439040230665499
3.04734922214,4.7589201812255375
3.71838954919,5.7218320580830735
2.61164786866,4.1693891069886124
3.18738853714,5.0390561591532759
3.05546530622,4.7989399748498034
2.60517309918,4.1221564580053025
3.55294576955,5.5715246184869374
3.5523956618,5.4233288870496787
2.58542970014,4.0828062899448954
2.56205488993,4.0956061958051277
3.02283980027,4.6682777778573996
3.85674460421,5.9810927378884315
3.19549634862,4.9632441745432407
3.1359911285,4.8574052937691645
3.13489808271,4.7952436869936346
3.84819746859,6.0024861206430042
3.35876193707,5.2436965352558671
3.64874789767,5.6695874624788978
2.56595943012,4.0597335464220032
2.90084741366,4.5376158907181141
3.04373365719,4.7936775941702399
2.56468426109,4.0146150839056398
3.57654040851,5.4809702727411125
2.90508160196,4.5509986246043628
2.87135576841,4.4756679411603706
3.3632226962,5.1619480411561227
3.31205726327,5.10667901379367
3.09033151188,4.7925700966987241
3.36869151959,5.2024227641983272
3.04063160929,4.7307115027175808
2.99847569943,4.6957652197013289
3.27743281386,5.047964972005559
2.68224423737,4.3065088514498733
2.86500440907,4.5437501292725413
3.68354664014,5.5764617089870008
3.17539109545,4.955579369262245
3.88948616213,5.9680112664411205
3.02300464727,4.7799072244247789
2.88107438802,4.5431555780610919
2.6181693382,4.1359047862119933
3.02829596996,4.8091131714386472
3.27111839728,5.1846548507327626
3.33598173708,5.1143657301012544
3.53380535046,5.3917939230512388
2.89266148104,4.4766479321084089
3.67075571796,5.6140804774926503
3.13336888414,4.8715789124342646
3.53447118879,5.4946058330776308
3.11941470669,4.8554904809905972
2.76350074139,4.3626311205618773
3.5499821887,5.5020439152365341
3.14861558125,4.9175605171736914
3.82479012832,5.8266194525522161
3.10346670279,4.8140509833195324
2.67409644137,4.1989569925785908
3.74781308261,5.7175414560077877
2.6076901234,4.1407267875974432
3.74246567683,5.7392622778160618
3.66559552073,5.6943300906776697
3.6652502174,5.6617966457198525
3.72230612009,5.8024858972966467
3.43334056958,5.3509975679260737
3.72671020348,5.8076380190493762
2.81812791406,4.4149991509782822
3.88964074718,6.0143688567049525
3.37182424203,5.1776025257179867
3.11896098897,4.8034773416088914
3.03930667505,4.765136938744134
3.78499033446,5.9093078058648913
3.27316226627,5.0360544866656332
3.34262922966,5.2266597877864704
3.34918814396,5.112716762819443
3.36799751398,5.1199810415976064
2.6512961012,4.2066862865428973
2.66959476376,4.2808936034004654
3.76861794905,5.8274547949041571
2.68759817174,4.2642623471890726
2.86731886496,4.4083729986367155
3.58752797098,5.6151493035763167
3.16630829083,4.8983644092839311
2.6784085235,4.2546727235422503
3.38726781863,5.2591585174495101
2.64725954059,4.1883767464974371
3.28037491478,5.1321716685480574
3.38048022954,5.3119911353201399
2.84492756369,4.4629039431872739
3.47286517634,5.3817225118072924
2.52888462193,4.0705716040494453
2.5629059229,4.060404685632891
3.4090411768,5.3081882945235765
3.79037356458,5.9278031949593144
3.50566368824,5.4832994370416621
3.22021894738,4.9514999638571435
3.42876409049,5.252570464413747
3.81564110754,5.884503842263836
2.74604391943,4.3151474550122675
3.49282371629,5.4204006880824842
3.58591484187,5.5778297058246666
2.81090021098,4.4999449933480076
3.87489039559,5.9262333116107833
3.65780500771,5.711700453970793
3.87482015845,5.9138103960489623
3.0560356991,4.7875746617250741
3.62501161262,5.5817861430695519
2.63516754104,4.2351646746295133
3.17783856684,4.9667653558125773
3.56386936279,5.5116336686387104
2.6559436684,4.1958929845688866
3.69272429137,5.6778218903879649
3.46734457842,5.3390934786355206
2.64362140958,4.1471975082130674
3.57964343756,5.5335768026385406
3.89686186772,5.9701247072465264
3.56726727304,5.4229064254704031
2.70297251644,4.2801036265805728
2.51851548367,4.0120679026903803
3.09486164735,4.8787943109116583
3.86470463184,5.875377756472548
2.65516019433,4.1721073783264409
3.83409480627,5.9558186471973071
3.18894675039,5.0594308008607438
3.4413984408,5.3912145574777979
3.38439010365,5.2935642534638676
3.6657664555,5.6606444844542994
3.36880663955,5.2972962960627559
2.98559012541,4.690082214801599
3.38807476322,5.2992816895428492
2.94681384657,4.5120446560781078
3.85335673915,5.9725006903665925
3.48076989913,5.3836956493229913
2.85114391159,4.4970674829315431
2.87643237077,4.4875105347642927
3.53345362315,5.4843322916726658
3.87928859044,5.9692599746545163
3.85769564296,5.9647453919844269
2.6242104283,4.1699126862273639
2.54184136193,4.0398806537682086
3.19127915101,4.9838538926078337
2.98254479923,4.6765494665780132
2.55448259752,4.0939386721040867
2.81553810503,4.443204077952279
2.91283358001,4.5755694929784365
3.20366930854,4.9871564170604179
3.87673486139,5.945705344776921
2.86492481924,4.4454726990075635
3.68701011976,5.7202748256335614
3.63518385459,5.6437205622284097
3.44749169513,5.3435479967341131
3.75871187291,5.7888259585979434
3.61670116459,5.6507637968159976
3.45845892222,5.3177347745908969
3.19592660347,5.057730646265405
2.69562496567,4.2061327878819013
3.08203487088,4.8131285820996244
2.5204730334,4.000815116273678
3.06527909356,4.8146759106604655
3.35548714541,5.1925547179168143
3.5184630174,5.4875282709794924
2.91256831453,4.6008096239576775
2.7569458951,4.3140619469567705
3.01997121432,4.7163341707362756
3.75886913584,5.8045047897787816
3.06033523055,4.7967818634261308
3.57319931964,5.4961190595109031
2.55586635367,4.0934106370460652
2.56859307419,4.0984112105195649
2.72410679868,4.3317457215153166
3.29361036112,5.1354606502586195
3.39729308642,5.2694668154671511
3.19898498571,5.048548916552507
2.54707897094,4.0716797361019053
3.09122883134,4.7900998909260499
3.81605120728,5.945192333535342
2.86566441959,4.5295550105570808
3.052781204,4.8070402974801407
3.01188500297,4.7489249969398513
3.12615340403,4.8847293009877113
2.9852919008,4.6432228785114216
3.15137232387,4.8963552326044057
3.49396440819,5.5683102040901939
3.57214824694,5.5286236232387171
2.69677498165,4.2307463648119326
3.10754564703,4.8666292837921663
3.67978970288,5.7995259981571463
2.98190693306,4.6989784342685175
2.94832988245,4.6056027446030541
3.25688468448,5.1537433284016902
2.97457105465,4.7416555316799265
2.58977628411,4.0688298030360732
3.85838463641,5.8959081305536714
3.84249678006,5.9407081982662779
3.5054731603,5.45302050435299
3.56921234832,5.5498211580216363
2.90856207071,4.5256700721012022
2.73587685173,4.3211389350101799
3.20486488491,5.0131209419617724
2.64350636205,4.1750636653948137
3.17508591183,4.9225824378436212
3.76214746084,5.8877362509288043
3.51932952918,5.4144700939533585
3.45178708188,5.3483850334400227
2.74069178496,4.3333497576225373
2.95522708761,4.6218607440229693
2.83794234472,4.5360269596932827
3.43622093043,5.3159914195679381
3.06205474109,4.7676665480609719
3.39136752712,5.3239892206285271
2.65296683214,4.1916485503987442
2.54884747578,4.0414736452543885
3.16103569768,4.9805709728659924
3.26307889108,5.1240818243582247
3.47121688092,5.3774017081437746
3.2962486861,5.0854305974740468
2.81533231333,4.391030281173089
3.18281413167,4.9334357924134267
3.77943356059,5.9212198600939034
2.94634309491,4.6723118033670259
3.1442081064,4.9175191177535851
3.24798004662,5.0125713889280199
3.12434711742,4.8900248813807172
3.67470080187,5.6736170476772543
2.74393047765,4.3279572345123229
3.09367251839,4.8585380335030157
3.5769878548,5.5970776981742612
3.24493842148,5.1065947243087546
2.68332823004,4.2837938171802694
3.26447353863,5.1086423316054494
3.29475737931,5.1369447333439693
3.09517769626,4.7707094000314711
2.82862181089,4.4244044237769966
3.37427101434,5.20218423223732
3.40256370062,5.3912177758843454
3.60045252526,5.3958678978683716
3.83910901123,5.9148418997649141
3.02154022895,4.7482904594432682
3.26715873732,5.0803360691610244
3.48649162312,5.3719388168169049
3.76234242521,5.8990422908256015
3.78427333468,5.8278233969073918
3.50427342504,5.4922119355482693
2.85344181465,4.51681132537884
3.07932226664,4.8515564797186412
3.44253804782,5.3391675191235164
2.80824676587,4.4070016650031727
3.16872767002,4.8972890131675992
2.54950286168,4.0364200752459034
2.5258283216,4.0396919842413883
3.60189814444,5.5679382126147132
3.26181131197,5.0491943879108945
2.74061802373,4.343487092461249
3.43335751484,5.3321460755636672
3.09755182335,4.7352537634605829
3.76348486694,5.8279534435657032
2.83947097406,4.382683452974117
2.96664181862,4.5824701629001892
3.24151537925,4.9893836971562378
2.5649368052,4.056188599086255
3.19246405288,4.963574344696573
3.57700783333,5.5069615043370703
2.9618958277,4.6425186350159171
2.56788824513,4.1099862248225154
3.00769793784,4.6857922037853275
2.8237492276,4.4676855334524364
3.25291558947,5.033565123535765
3.5375881397,5.4672722836992289
2.9855294635,4.6452946363106857
2.82480189047,4.4963366820050146
3.10432807798,4.8972450438842134
3.38781945419,5.2845918879541411
3.51812051366,5.4221277682176225
3.74576206038,5.750271434510525
3.52559115503,5.3859830445283201
3.20061395018,5.0826548896930372
3.75704476,5.7013847864739491
3.07462695719,4.840491924442599
2.62145437244,4.1899380932170125
3.52809824073,5.4349993009726676
3.45993282079,5.33085103686442
2.72110892469,4.3355433331772577
3.22359268085,4.8914165292593976
3.58884575413,5.5654145829693142
2.54691772778,4.0576730443395874
3.27156292066,5.0933188036951558
2.5533708651,4.0986548104843639
3.66937749969,5.6277489013204471
3.6143736996,5.6289816313406575
2.58298378586,4.1029802260631776
3.48771533067,5.3106899447712994
3.11710994883,4.8682834728312585
3.1885280842,4.9001058838834766
3.39112435361,5.2493808929025025
3.83120086329,5.9499127256764925
3.08892664931,4.797825546359701
3.14361693549,4.8941325634674415
3.64954780817,5.6282770675342073
3.86131821187,5.9067469562598687
2.57578706975,4.1416182232474332
3.27678240007,5.0238577091301568
2.8356138067,4.4216987314563561
3.62028439885,5.5892810884238688
3.17698580633,4.8890434452076077
3.22757646447,5.018038075579037
3.52746541649,5.4193351003805015
2.58984673268,4.1326824011610395
3.02457324922,4.7177234098227405
3.28843025869,5.1480054074505617
3.14532204435,4.9461546471924542
3.09374691551,4.8252887231422728
2.78556887056,4.294746334685712
3.07777575857,4.8177703227731143
2.96722844528,4.6915078021712624
3.2006634206,4.9796634445162846
2.60026766554,4.0460190594160945
3.6893435958,5.7120860647631648
3.32230978387,5.1383079921025123
3.4123028574,5.2706258933536096
3.34178701345,5.2135406487539218
3.10859074764,4.9141283242092362
3.70699308529,5.6543054937531512
2.53123898172,4.0741300849788056
3.22943065861,5.0720785977494325
3.14042090447,4.8336064841877722
2.73829678309,4.3592800745315863
3.53697097007,5.5408917667094784
3.03306891048,4.7898404548355309
2.7733265233,4.4491074681161997
3.85574747575,5.9318416251779142
2.69946574845,4.3344990652601476
3.4964210134,5.3924624821860991
2.9193430817,4.5296466717284174
3.20046190816,4.9479103363486505
3.3619059422,5.2231717759453637
3.34988307621,5.0844925754907262
3.67196064371,5.6269361201643893
2.88777993745,4.60246237032419
2.90005786214,4.6545778377593123
3.16238254371,5.0074871308351341
3.66694045572,5.7139943299966234
2.99787811298,4.7251687120466261
3.16280628577,4.9452715609063347
3.21632199999,5.0481010485108539
3.33626801903,5.1542107356570011
3.70451841277,5.6781743839357741
3.03792130634,4.750982067908688
3.60486808975,5.571688461487228
2.77377008505,4.3518529777740831
2.95566158151,4.7122144712524463
2.88722350637,4.4864196178252564
2.70357710266,4.2716341410291774
3.44500964876,5.2449420819889951
3.05100500719,4.7633236977212157
3.39651430204,5.3159019923353057
3.61447496764,5.6485282625297799
3.28346902523,5.1123751435698432
2.73521005078,4.3284039803295418
3.8945073125,5.9288282235839231
3.09483234538,4.8720551798853649
3.13895718288,4.8623052655412282
3.81831041356,5.8455089458062464
2.92509224443,4.5140805722794504
2.63255278288,4.1202563427713876
3.29482149328,5.0846462243179218
2.74364732895,4.3112708154352903
3.39648850073,5.2535077466238
2.57420584043,4.1113135992897361
2.99373941368,4.6844310671899647
2.65846066807,4.2168816765864561
3.45650893752,5.3489783003922922
3.85792600577,5.9037455765844964
3.73385287651,5.7545523733965656
2.80307977116,4.4464638629765902
3.72370825535,5.7886379340862888
3.34990735038,5.1217344452342122
3.84450446474,5.9535774275294422
3.11370735348,4.8552058246178422
3.68437191515,5.7015013092862254
3.81590570732,5.8347595154195986
3.80150781658,5.8645074524635143
3.43023443347,5.3172091547991096
3.58053333387,5.4881757899568075
2.75696167019,4.3072685483593505
3.08830347523,4.8513409707052215
3.21221490936,4.9322507582418806
3.7067002368,5.67854983626059
2.76035885382,4.3497901380617989
3.56363259255,5.5635133373313748
3.73811191927,5.7696499072425533
3.73667903605,5.7884232214541198
3.64327246139,5.6807891309506502
3.23877278551,5.0056998533523727
3.34062707856,5.1311322829026773
3.80997153704,5.8996838071538296
3.52278888914,5.4579904720730905
2.73875725406,4.4132702387908314
3.35589584883,5.2435118010786068
3.62801553257,5.662151399781477
3.89481094838,5.9437776647420799
3.04359114091,4.7550049255515185
3.05856360876,4.726949782452766
2.9807774742,4.613746802642738
3.87423935327,6.0960290100587207
2.76297045533,4.3561155949946491
3.30743867581,5.144416080367801
2.56865356338,4.0840713878029815
2.90829763883,4.5680869353792239
3.79109739315,5.8456223249791828
3.36629521475,5.2307510369148149
2.69520064404,4.2432844473881124
3.17603939008,4.8564381348766634
3.42221698239,5.2941931696110238
2.58498392464,4.091373096522779
3.70974346868,5.7264230115357977
3.41530111508,5.2609413461707861
2.63574021104,4.156706128561197
2.76431444353,4.342877334615685
3.50933653318,5.5545065998847853
3.61940632965,5.6069853103777394
2.76694845044,4.3219703740650148
2.65328307006,4.2398723206226121
3.8431397739,5.9834084964505747
3.15119920685,4.9192414712725006
2.92175707397,4.5695492506587589
3.50857230787,5.4104897896713302
2.97597590954,4.6070161175200406
3.10177015732,4.8111345299316595
2.66389918905,4.1469644467871642
3.25473029527,5.062097807436297
3.82415751885,5.8088937675794874
3.44081743436,5.3010184983645416
2.606611833,4.1284381392805072
3.58671263476,5.5962589834828904
3.40140693243,5.2926392949635499
3.63763806505,5.6114944267229925
3.74983930129,5.7510728307402079
2.95345754175,4.6306855428679139
2.78741900525,4.3725681452962402
3.20276846942,4.9347840946907295
3.65646906908,5.5680208989722502
2.53040337679,4.054392175913085
3.37892807085,5.1439908060876309
3.687855103,5.7685338086367963
2.88900000888,4.6270076208847328
3.28892039757,5.1656794728298863
3.80262631576,5.8083485938831672
3.32945803534,5.2297584576392557
2.51655360593,3.978596540255444
3.41224178315,5.2992090997281291
2.52455487901,4.0531481981720638
2.78691359855,4.3446359326601041
2.67401088023,4.1839730490175135
2.81964459043,4.4803298673563843
2.59684037509,4.1931959426791874
3.71624801313,5.6248096796916993
3.09445801332,4.8386644544783159
3.31080963587,5.1546971284703131
3.37624794873,5.2039561101210658
2.6441041928,4.1175746097262262
3.57118898888,5.4497132548951246
3.88428458253,5.9209802191165259
3.48628054771,5.3309723579461918
2.75024617685,4.4094480031421197
3.83710770127,5.9663372376405883
3.10796354578,4.8231750010382033
3.58662546265,5.5495401687505579
2.5140698876,3.9986917405534044
3.89847448283,5.9973389388386442
3.39456027438,5.1961955805319446
3.76842495118,5.8953502959722304
3.11608164778,4.8702986124748451
2.61858424633,4.0988652800311147
2.85486664751,4.5010794927243047
2.86298235773,4.4988248564254167
2.99231747883,4.5904065339962745
2.86556405814,4.5344491425001339
3.77733337302,5.8143049690574795
2.67956158074,4.2474158256773276
2.95712293718,4.5970723460108811
3.48973416048,5.3681527594883853
3.19642465462,4.9936154848695304
3.6866226892,5.7353836065049411
3.6101771686,5.5571922912356557
3.35562535758,5.2087633339947983
3.56266268039,5.6061381146077416
2.66784069496,4.1827479381945674
2.76732543675,4.3519292768676516
3.57223024376,5.4914356282099952
3.06144500797,4.7857986316241332
3.21792006008,5.0289170081864372
2.88794507437,4.4626798791126898
3.24750526017,5.0462055801107111
3.57536810105,5.5504092337434452
3.26865903153,5.0982906479962162
3.77430655808,5.8653836579921377
3.38010238609,5.2107437131909649
3.31084655238,5.1480712175278631
2.70121117543,4.2302648933608271
3.29669954411,5.0594791939911197
3.73999460901,5.6817870534677137
2.82246229629,4.3941263105579091
3.19811637668,4.9896164774302685
3.37041022182,5.2347031250237777
2.53231581072,4.0576538718373154
3.74603892465,5.7299875444364234
2.52625263617,4.0016241232433725
3.84056763316,5.8806950368935853
3.85606757635,5.8217235531729186
3.67023616002,5.6479159031329109
2.97238636049,4.6288629203900937
2.54831462517,3.9980319383933201
2.61609721939,4.0981670003197452
2.6725167493,4.225465246153882
3.88812016013,5.9805431539313139
2.7265507605,4.2970079965076939
3.4044476435,5.2477910309836648
3.78004630592,5.8587091886508631
3.41201610357,5.2075381693564928
3.71149183084,5.7063726032577344
2.77384178701,4.4170821546591039
3.76378494196,5.8052866282834366
3.11982101238,4.9178095044990924
3.11847638647,4.8110794281170923
3.4140763317,5.3215201966269543
2.75241102684,4.3452472679595617
3.80276227983,5.921290026464189
3.5184727236,5.4391337734964118
2.77885390618,4.3387653679350731
2.98834645584,4.7022968946466097
3.73669740289,5.7887287507792715
2.63174162629,4.158439361201097
2.91704651967,4.5271231075464051
2.67399396462,4.2963115896153434
3.6719126405,5.8484592249933876
3.32226602689,5.1867413104000217
2.93593846639,4.5908202528002562
2.8368898951,4.4216224626885738
3.83831174833,5.8874383857075676
3.54551787322,5.3882644089229945
3.22101500696,5.0356780710527573
3.51654260845,5.4248143987185093
3.03973707775,4.6769579628474904
3.35648805635,5.2196624353361676
3.59833749731,5.7003274635659542
3.49992486554,5.429652219342378
3.28432273133,5.1200527013578849
2.82562320053,4.4140472092331038
3.42264745071,5.2499788930084721
2.83525089556,4.5043565992380046
2.69498017508,4.2264456874016663
2.6237920516,4.1422526457207383
3.08344865402,4.8032812758599128
3.12197629696,4.967016232433294
3.79288700364,5.8147427380674062
3.18417764159,4.9284764249745621
2.81408515322,4.4995518397181753
2.79612424288,4.346698844888313
2.80894044414,4.3228490391338052
3.59664140755,5.506471988508129
2.53381869235,4.0059217931818187
3.56564485157,5.4919950953354713
3.07997911327,4.8441891747313255
2.72334598406,4.2193961097899857
3.76657704852,5.790267111325047
3.47625700007,5.3499260253104843
2.56036521785,4.0750303117619042
3.44615849094,5.3192208304172537
3.71481985424,5.7367522814295269
3.25926418772,4.9992760693888831
3.54143992377,5.4227057511556591
2.63777412063,4.0759393301795726
3.67565970067,5.6969542994055118
3.09135263844,4.8455828607100964
2.90307887597,4.5918005756803106
3.4661226816,5.3453330870760078
2.77220915541,4.3956319410179363
3.0492762887,4.7334124624531233
3.20248566989,4.991151117027993
2.70111299705,4.2345883510917579
3.27836533611,5.1167191959012941
3.88963196048,5.9376360196731257
3.18394663767,4.8914320951517842
3.23096255221,4.958082169385623
3.43228251531,5.3022028191953607
3.8151427891,5.8174554011705117
2.56562356271,4.0643873802633301
3.13006464135,4.8526866099974919
3.64121548889,5.6295200362941964
2.56953148545,4.0892987907810943
3.77015579905,5.7952793216008853
2.74777627588,4.3596032124744193
3.46171203929,5.3619972441633879
2.54668956672,4.0364206830498883
2.962738436,4.62948415785654
2.8388288607,4.3934646255729817
3.75463691064,5.7877781725661643
2.86036441614,4.4973294077552115
2.53238746769,3.9488150572385319
3.40202373504,5.2579756456183855
3.78473934484,5.8173159538242789
2.9864176761,4.7621029167944462
3.29452571502,5.1138344130042244
3.64297046319,5.7387870535170382
3.4358959116,5.285509158403265
3.14491981095,4.8870412815526318
3.37981572464,5.1727607163722915
3.19969939799,4.9108355439859102
3.88099492288,6.0152560159067434
