k,omega
3.6339097597,5.6486909781858117
2.67164314757,4.2506539678700568
2.67072120061,4.2402450800465585
3.18592006098,4.9501807758444922
3.63683155596,5.7003687275782893
3.7685793533,5.7887115878828119
3.49373174015,5.3276558503358178
2.55985908891,4.0179377312628066
2.79517262523,4.4327476392755933
3.03154831394,4.6737007405328894
2.80683828538,4.3777677432462978
2.77238988854,4.3315256791103209
2.68539915116,4.2529928448819021
3.8889495851,5.9948421300954937
3.63678799347,5.6577396462843748
2.60881872486,4.1013937072957125
3.333435793,5.2092664904500667
2.78891009336,4.409265189500573
3.43028144963,5.2145366237396473
2.7853395296,4.3438354976902538
3.87009793708,5.9502309756541418
3.44874887457,5.3152819747928319
3.4767992218,5.2912575343164399
2.93801378994,4.5380128441150998
3.13897809342,4.8857709979080175
3.08637488725,4.8142823684373823
3.16462197933,4.9726844848025671
3.7912124759,5.8170073550024304
2.77354173623,4.3147356441479765
3.25954899448,5.1078441864598503
3.15571746869,4.8818702284247086
3.28299163826,5.0032973923112971
3.01689331509,4.7002525318188919
3.88522216823,6.0327925267579667
3.0783681281,4.7743593699997957
3.78119724696,5.8396900479782659
3.61169814583,5.5373435925839507
2.6941422222,4.2683549872393058
3.49039293471,5.3744786184687134
3.00026860967,4.6060873124825479
3.37671836602,5.2085939575058733
2.72642313461,4.2934369625689452
3.33205172313,5.2274644874316474
3.849897511,5.7975096954715388
3.77518060604,5.9252509049694169
3.33996205109,5.1678086468580693
2.79025358526,4.3207420674628301
2.9352574934,4.5740331518641293
3.3033092582,5.1918006528933054
3.63356395981,5.702455481179503
3.24165415158,5.0016532037967671
2.79395965545,4.4266397283215264
3.77794688488,5.8114738072825034
2.75087059526,4.2779400372927823
2.5445992264,4.0067627660414233
3.12698482314,4.867709819047862
3.11637666302,4.8493578417327319
2.69135480113,4.2547606156411799
2.94213611991,4.5628668426051826
3.59726404173,5.5309978639932309
3.32993824593,5.1932610010786373
3.38636643146,5.218030762576702
2.98896071584,4.7011908226635688
2.84717583061,4.5141209865260254
3.70580926316,5.6584736603096548
3.66504969875,5.6620422962897621
2.71990958733,4.3304278084470385
3.62861427887,5.5592163743022924
3.56377634301,5.4551352292744433
2.52858768068,3.9527371197239676
2.9805908997,4.7133685697021397
3.5275225318,5.4446233198627167
2.75650236516,4.3755323169632074
3.40122835351,5.1918007646431441
3.61385095965,5.5534882819000275
2.5684373438,3.9873390473164672
3.32342182945,5.1308788212707315
3.71361474271,5.6594100253502155
3.435588359,5.4012342996697909
2.57134479835,4.0835267545288474
3.07275754218,4.6901798523474127
3.78346855282,5.7968910652039645
2.76994611386,4.3551264432434698
2.534011492,4.0033489796759811
3.46818184157,5.3276429790384405
2.75036835679,4.2957440744034345
3.18701011122,5.0413253675589509
3.86397992161,6.0089761700539892
3.42740326166,5.3654737538075592
3.30321382763,5.1466339065378728
3.22018593014,4.9786740845206126
3.11925037154,4.8629974423103386
2.88217478959,4.5160530195176394
3.02386895694,4.7361887731349031
3.1216235271,4.8438198087466287
3.01983271392,4.7391352049440849
2.74798984615,4.3643026163857765
3.13960638458,4.9095526450118392
3.86405113951,5.9454189639568318
3.86381938442,5.8958994305167955
3.21255055786,4.9825362500570831
3.66661366686,5.6619125243662394
2.70163285236,4.2153440632722692
3.52562226922,5.4489815695585628
2.88171459335,4.49583474391439
3.72797367269,5.6691667375931791
3.51755662324,5.518815039723175
3.11456863449,4.8461395950034856
3.18335916306,4.9365810731703625
3.43805909385,5.2373488610850885
3.00423398024,4.7115532555646054
2.54621340621,4.0962448358667123
3.43663781058,5.298415386898597
2.98190399216,4.6992976949546579
2.88975281071,4.4808364907908578
3.22987656818,5.0614242457013106
2.76767027883,4.3205219869083775
3.87433956106,5.9212969471339312
3.62229720434,5.5049137913480921
3.21952315157,5.0795127881844522
2.71642855714,4.3166084796679218
3.28045186615,5.1738003492539173
3.53870985217,5.5218097757145186
3.27011594192,5.0608883010553285
3.44892073009,5.3285801074481576
3.07511006857,4.7767922019428752
2.9570509095,4.5816106496007354
3.28703080482,5.0319931028033293
3.85699041472,5.9382012709305334
3.19796694002,4.8436279967757194
3.03569600911,4.6758382793124618
2.78192088267,4.3422899957710506
3.71982166843,5.7466440210424192
3.80399756591,5.8991359406741966
3.75971900862,5.8371184407087826
3.55900224111,5.4744849997892988
3.43602308742,5.3304674188118417
3.51672377799,5.4893023373813721
3.88163063405,5.8588283943523098
2.80290622789,4.4060191639339159
3.08412613127,4.8404366558199241
3.32964832853,5.1091664070553131
2.78775504049,4.3658699703624411
2.96248412021,4.6656884755906525
2.96541853433,4.6681074100000517
3.12667268044,4.8844226401995021
