k,omega
3.09294214071,4.9875174496996726
2.67971768763,4.4207855322004566
3.36490869271,5.4924139420834033
2.66219263121,4.3689680585992834
3.65636259617,5.7631603907989879
3.64402855551,5.8117198279947102
2.5339592634,4.1781286710267098
2.63595637256,4.3730425716163399
3.02623987904,4.8354446505882942
2.40588012317,4.0012358114902611
3.3410908882,5.3231705403964868
2.42822260961,4.0020665169451082
3.54728956517,5.6330562557950561
3.29648179238,5.2266904631385813
2.67200456252,4.4335455314814167
3.26361503232,5.290022385330504
2.77554059786,4.5435696102508301
2.51828136425,4.1854095700686944
3.31855456541,5.2491834439367855
3.73056505229,5.8705419839760511
2.65100795991,4.3992758874826619
2.83886643804,4.6533250469184475
3.72425775286,5.893115069208676
2.57149292215,4.2070935449033353
2.41852418827,4.0851411262716333
2.51619677472,4.1652498558042179
2.64802529311,4.319945579389584
3.05109967692,4.9813152549941329
2.75620513311,4.5330692877933583
2.6346523589,4.4284759820125288
2.65747024118,4.4175631911188153
3.30868046587,5.2848807926503518
3.36305008394,5.355918990259001
3.59107737117,5.6607421809451042
3.50087453552,5.6058136358793265
2.52797191037,4.1660860212316493
2.49456638318,4.1757577244062603
3.11310761196,5.0772012042098202
2.94467056771,4.7179651740773982
2.64701706757,4.373251754368833
2.82863563836,4.533369234774371
2.64600420492,4.3469418670936086
3.24024952206,5.1343037007507224
3.19509181031,5.1064529596965329
3.34248433497,5.3171682540899718
3.55435287268,5.5451746346498236
3.7204568974,5.9160735298369547
3.22538317648,5.1656029278084832
3.37780223573,5.3546827749784409
3.40313974285,5.4312155172509389
3.17610012406,5.0535692370971113
2.75034502579,4.5281757659553223
2.82158421259,4.5788405242534722
3.66889215169,5.7732078842448686
2.43307216684,4.0466243408028735
3.34580964745,5.323211784321308
3.49547728681,5.5789626817750246
3.45241087515,5.5522608931577482
3.42724422057,5.4570918255083356
3.64499524091,5.7524349451982024
3.01154404122,4.8427589040679537
2.86593476395,4.7676882794344682
2.76305630793,4.5624470174657592
2.95660259333,4.7935785638734769
3.57456149983,5.5769901114736449
2.48446950076,4.1526777129931318
3.0774195846,4.9632976350128386
3.43857013079,5.430631060505859
3.05508116526,4.9473359589227019
2.59264221202,4.2971650338220391
3.03087763761,4.9134773102214417
3.20492471523,5.063534219290136
2.71125465409,4.4799003371534472
2.99161565587,4.7568875222942104
3.13516807492,4.9641663791508863
3.43262246553,5.3842326632612059
2.65992901764,4.4052538180911265
2.38103766738,3.9880378480557774
2.44220256167,4.1030042421756345
2.67532557246,4.3996914315586393
2.7794847608,4.5659303668877946
2.81809674364,4.6494533094006218
3.45902402565,5.5472519982459252
3.20432417328,5.1353171597616045
2.98154175265,4.8326388485124658
2.54140889485,4.2501834782163774
3.42781915772,5.3715665845923226
2.40251269919,4.0412768876425407
2.67903767874,4.4020307555329259
2.91150127379,4.6518223968509904
3.50432089577,5.5414987500838082
2.4773992703,4.0419806569640198
2.48894815872,4.1270753247776559
3.12220335593,4.9657318035134663
3.66586736463,5.8061646500664317
2.46401019658,4.1258954023471555
3.3464798963,5.3602913200920428
3.22495378665,5.1443893403950156
3.65073399284,5.856860661783605
2.46611855837,4.1121960090768743
3.40257567324,5.4416363434762296
2.95002845979,4.770761342158135
2.48677153263,4.02849121960078
2.61466576249,4.2179322350399646
3.32913875729,5.3196441771052365
3.58467473455,5.6949123188415012
3.7784395144,5.9761884847460145
3.41428727034,5.4337125744947938
3.45430082163,5.4236806151075712
2.50399041613,4.1119052137398615
3.26435144481,5.1137795736767222
3.47466350605,5.5557477626347955
3.45161581443,5.5165975649276264
3.80724083183,6.0323727076174913
3.51623543476,5.521394014499263
3.01630745639,4.884745445937777
3.75721922365,5.9090520244490063
3.06792463551,4.9901638857195225
3.60305803133,5.6526588773442299
3.132875782,5.0717386405537654
3.56635462411,5.7514509948109538
3.64231873064,5.7876578269133949
3.07870340968,4.9427589461379675
3.05051103233,4.9747227909474745
3.40514545747,5.4408241936172965
3.32797086865,5.2505474307321727
2.3802975343,3.9967727846836167
2.85792524402,4.6872009940200918
3.06503854783,4.9516681766720057
2.73804055455,4.5240114245560372
3.22694634544,5.1576287323283259
3.11512032712,5.0057401891444862
2.61673250848,4.3216204900892743
3.79693730548,5.977911467516166
2.91684155746,4.7230039156636598
2.49102873354,4.1630802798747508
3.31275218206,5.2597195999791158
2.9822128903,4.8628144852451731
3.54045181243,5.6260918714392849
2.88068325174,4.7000701298200074
3.05362516117,4.9046436521319867
3.26647637074,5.1557868908893338
3.30808879603,5.2581171355229355
3.29221697935,5.2029413527230224
3.04083502258,4.8508631610873296
3.15144967443,5.0152324194537421
3.72696220493,5.875034141612133
3.06651814969,4.9505358216064845
2.54539904887,4.2100536039980829
3.03206959383,4.8493742271698688
2.4813308154,4.121098035179994
3.49170246347,5.593374203125058
3.74388946071,5.8983101494353543
3.8096832499,6.0629719317122381
3.59640934659,5.7300472819669448
3.71097178264,5.9575819047553171
3.17426227456,5.1551466371433863
2.89235843191,4.7136022348738624
2.51136925062,4.1345193963729452
3.06358319871,4.9309382428142996
3.17414777661,5.172843676385682
3.3880047921,5.3817393220419865
3.30759253531,5.267401745703026
3.05165617224,4.8879262903718468
2.66509803571,4.3815024897444879
2.85035355474,4.6461675355949676
2.8923501005,4.754081616697694
3.37309849041,5.4846402668977232
3.59678807798,5.6573182066117402
3.61297502013,5.7157867390903014
2.61272965167,4.3384603382764979
3.01857148244,4.9171253638783439
3.61597329716,5.6344632030267716
3.21406241437,5.0593590176428958
3.17909978262,5.0109938996744798
3.68403526463,5.7928089693833797
3.11366655338,4.9162773243479814
2.8148512689,4.6197083147941544
2.6925040467,4.4373720079921632
2.93838134292,4.7834835724331013
3.32287521753,5.3437324042779775
3.41658443633,5.4446884626587719
2.72406810387,4.5541729308448993
3.6342259707,5.8323303668685194
3.38555987461,5.2703130157153817
3.14360103262,5.0425079754393218
2.87659957972,4.6697813498442038
2.92548014148,4.8577573497336752
3.49334702456,5.4757787048038917
2.57948001544,4.2863755101794005
2.50018029623,4.1250611701082569
3.75548692265,5.9350882699576202
2.9230241242,4.7361985641260134
3.70597513046,5.8752281227251784
2.64510603501,4.4206803698662931
2.87070298173,4.7128362307412397
2.40670390524,4.0540058024589936
3.06464280027,4.9334388357839956
2.63982091103,4.3101008624841235
2.49015520744,4.1094620647889304
3.72021624576,5.8262081623666973
2.56978903384,4.3139177096683623
3.67787059724,5.8675076768184216
2.94550192093,4.8260885367998876
2.88846009234,4.6765880793471579
2.48033016733,4.0893872975667627
3.55132613944,5.6464889125941582
2.45094104584,4.0945394601483711
2.42275733396,4.0442913412778312
3.70502351253,5.922021474381995
2.75409128517,4.4971309451159964
3.49507895637,5.5113747109665754
2.9094497417,4.6946518755500062
2.78028010871,4.5997951838917848
3.74445304902,5.8765782684979504
3.0901073939,5.0044640257393622
3.70699267448,5.8879869849387658
3.65971910804,5.8691005783690029
3.03259952799,4.9001127389631627
3.53329246228,5.5747562294007773
3.23700210178,5.2283970800471868
2.89123750179,4.7300097023489336
3.3197542036,5.3573135304625383
3.03720021647,4.825141858923482
2.65066123186,4.3786773822064067
2.99503260413,4.8469337631563523
3.56241782555,5.6781210721175794
3.56168210108,5.6598360430246659
2.65302833472,4.4052620638239635
3.50721740053,5.5652489525966278
2.79805973887,4.475121432100658
3.20697391822,5.2716437983500724
2.8379887501,4.532576933347098
2.87619736182,4.6817077135643741
3.34869075022,5.3593995748675241
3.26760138684,5.1869651014342395
3.44686382517,5.5442626062572034
2.60237401816,4.2944997977917616
3.26247446454,5.17216753754224
2.66008597328,4.4289186547326107
3.19506268037,5.2394207848691101
2.76938863541,4.5396536981221178
2.88820960626,4.6435901082003745
2.47302382168,4.1262439402428397
2.46335056883,4.1620724248127114
3.31618745313,5.2770021319343723
3.23369358847,5.154693349483038
3.14614800458,5.0877268138977216
2.91212751417,4.6827213548289786
2.8820674889,4.8004000164432661
2.75306976973,4.5153617458699413
3.22726468347,5.1625910304475511
2.51064904595,4.1504105579789536
3.23622776867,5.1518908930329372
2.85966996147,4.6686584158406514
3.72759291466,5.784331768536692
2.40666386663,4.0355497751855447
3.62616387841,5.8557919707110395
3.3367571298,5.316978407264199
3.22043382913,5.1297120600733832
2.54259144649,4.2539910012198305
3.62966373561,5.8260096370301779
3.39192460881,5.3824219088647389
2.46779892368,4.0725096540219736
2.63350484173,4.348309317085115
3.35970494881,5.537973594674634
2.54156015079,4.1921166792390405
3.22031063196,5.1375105341023941
3.80079917491,6.0686784498572992
2.61189556393,4.2574003216837992
2.74840139977,4.437943200740218
2.69951580765,4.4202368095396789
2.6876839421,4.493703967081963
3.64884775763,5.8995677144231022
3.20475324342,5.1884029501980731
2.67108752663,4.3235128844216719
3.0572688147,4.9621436292846814
3.22266725017,5.1293382586615168
3.76930910771,5.8968701236211816
2.45818282001,4.0510316694484825
3.1734759919,5.0849051144419537
2.54315031585,4.2145149925109662
2.41513797759,4.0213695285675222
3.09416905695,5.0405435428060823
3.44915523283,5.4932151413627617
2.95717467912,4.8273061592121431
2.8264343341,4.6054635586658126
3.49681508391,5.5833520970487873
2.66765609558,4.3916813019595766
2.76580384188,4.4648623031365018
3.26336003989,5.2231363242642272
2.42183139203,4.0491655619181319
3.21988740139,5.1811548989707346
3.43869790909,5.42159079721847
2.57136007865,4.2436058947201998
3.69480583121,5.807317522718388
3.61970329801,5.7632918253735959
2.47771674757,4.1066292715822321
3.38875489472,5.369061709380416
3.39652857129,5.3610926232517269
2.7369931098,4.4759290446210649
3.04544590251,4.9253553711955158
2.65861857383,4.3401929534530526
3.33080206993,5.236701244906409
2.5925934717,4.273131435056488
2.43452580826,4.0623181247275557
3.5706159227,5.7209545507976856
3.29334558526,5.2914517329246307
2.42724147037,4.083101922794711
2.60186675634,4.2155654968160734
3.3950118524,5.3766166894273812
3.07830575818,4.9887215816250174
2.70065488042,4.5001593990818112
3.15723093406,5.0783988401023654
3.56802202692,5.7063302213756106
2.65767189954,4.4358553013652733
3.08341196226,4.873598354396929
3.62338820808,5.7428670295674777
3.05426976968,4.9521692758036826
2.63142587653,4.3315661807760746
2.74551764056,4.5235447752536571
3.3649402607,5.3518378118306398
3.61293217642,5.7583940550357218
3.57388058141,5.6772974328538268
3.62604519133,5.8559408076242327
3.67256864855,5.8626606369036249
2.70208710341,4.500911939467291
2.67500791096,4.3374386071766491
2.91513000495,4.6480282568287139
3.72375742014,5.85945023357392
3.27402058976,5.2585933041415203
2.9627133885,4.8718462875114952
2.41064584017,4.0598788231691323
3.27887891439,5.2304847022387975
3.39087031157,5.3182439054388055
2.80649647564,4.5414125049008849
3.67143054048,5.8622579391384635
2.5439921903,4.1767788926517113
3.47503054894,5.4947118090112115
3.20502530022,5.1670210510747516
2.67041024468,4.3745839733938849
2.86424149915,4.653370572818436
3.73651626835,5.9701435111714565
2.72233348573,4.432853365088854
2.92423110035,4.7083191560952375
3.4480377144,5.452761779308112
3.56736967028,5.5559776542964521
2.74951919514,4.4124219189147524
2.84836448436,4.6380512222589667
3.33009212446,5.3613674590821256
2.99935845982,4.858249464171295
3.41780324499,5.46173473643299
2.87518256902,4.6563931611582623
3.38051611556,5.3751949050558077
2.67063178969,4.4114880321106815
3.47432807638,5.5000892385835165
3.11521205955,5.0120525990017901
3.63782955717,5.7933340094160002
3.66929462061,5.7711001532003792
3.68068640563,5.8374754313511117
2.88124031387,4.6954387482011262
3.54372482274,5.6649399371696116
3.46483268988,5.4378077571881223
2.8061021279,4.5639549086886131
3.01826272545,4.9517363450035043
2.838967561,4.6231504738794511
2.494328599,4.147374107137165
3.28878878799,5.2338859578573764
3.79589795757,6.0430949973957908
3.3230485025,5.2621958083187597
2.66822410813,4.4440409173679774
3.04339965335,4.9020254805096659
2.75659286398,4.4563822172397574
2.66808579181,4.363673056416129
3.09682425364,5.0288536856663404
2.49531440326,4.1182331635386342
3.62742306923,5.7701320100973783
3.41236154464,5.4813070710561576
3.0645354282,5.0177940060339186
3.81177658449,6.0675251582163066
2.960727478,4.8103107696641079
3.11150433624,4.9535735714159363
3.39771176659,5.3555253515909031
3.01407723869,4.8399640321133512
3.6285622491,5.7569212382315547
3.09552263962,4.9685545540778087
2.41617253542,4.1078886280198326
3.75654913683,5.9901849444430875
3.6413833134,5.7321245241173893
2.75577073002,4.5178014779048015
3.18499931925,5.1873579215541694
2.95903433586,4.7720204922253187
2.55385246205,4.264008773940362
2.62284145595,4.3254857722087401
3.42813743265,5.51312791321212
3.59447305531,5.6953129525710091
3.77355002163,5.9834443261321351
2.835098345,4.6546820860032829
3.69537403123,5.855054006662356
2.7461145575,4.5557732092888594
2.7573331489,4.526308683787077
3.58051482916,5.6941756770675687
3.79207185876,6.0321818974231611
3.76740478939,5.8796601694847013
3.02887795537,4.8538691036125492
3.57146390784,5.7298027088532555
2.53405702926,4.2506473859494163
2.63845167254,4.4484947647238862
3.42026598244,5.334180455137072
3.10662301782,5.0200258601907191
3.24658250917,5.1708538191648659
2.70049154451,4.4010517384076229
2.46993560521,4.055352873915516
2.68533808082,4.4628349562429994
2.62580672284,4.2853094413773656
2.8824377352,4.6625295209181905
3.74174696408,5.9072168722828344
3.2065056,5.2686322062932316
2.68382734218,4.3279483513773007
3.79405526766,5.9807429959847171
3.58623658447,5.7529944193089815
3.36693603688,5.3634224157662018
2.75066467946,4.5732860354648519
3.1977754146,5.0902138776020545
3.24560049116,5.0345555812072007
2.88602033089,4.6106830209291045
2.89452904628,4.7087047016835468
2.45197448879,4.0940698295782934
3.07683202994,4.8548162432926629
3.39595894216,5.4445964764669732
2.73161484671,4.4572438031455066
3.59778675112,5.6717386823764189
3.58753838515,5.6292594112644636
3.07793624118,4.9064737932817799
3.05582450047,4.8988871357625499
2.50587241812,4.1789865722791566
2.40436623783,4.0965073476851037
2.85541416334,4.6452129718748019
3.2421455075,5.2804821766965855
3.68313999898,5.9332727201257978
3.04871740446,4.9333594268427436
2.79599578719,4.5810281891425078
3.1782766107,5.1189186620307199
3.07456075672,4.9720210600783705
3.01609491948,4.9205569333711709
3.17641316743,5.0486360234998529
3.23310753701,5.1688765911877663
3.76577611327,5.8799654305500102
2.90025485342,4.6359258074934413
2.44385507926,4.0625953580121443
2.53288979975,4.2434907189650906
2.60213022174,4.2751053957409679
2.78001265959,4.5779586927187896
2.58997155506,4.3213787669151698
2.85013152247,4.7352894166773121
2.78299242284,4.5013744432217182
2.3948942543,3.9746109421906559
2.83310683843,4.5158869015738592
3.22603512605,5.2079892900117057
3.67858035723,5.7891377403226514
3.35789051326,5.4835982182191598
3.52080376108,5.5347041360636062
2.87527576155,4.6209346713549886
3.22182357089,5.1972857590091488
3.64626085349,5.7894385021175543
3.36267231301,5.259337690958203
2.99642616412,4.8104476874558948
3.76437699027,5.82796255288173
2.52749494104,4.1442705439310892
2.89784820507,4.7406510098923702
2.6328172471,4.3278975389066483
3.61551406494,5.7001836029703776
2.72243051815,4.4875430755661272
3.78219597682,5.9104580867720902
3.44982608323,5.4796444608409303
3.50257191005,5.5969449493435297
2.53806785859,4.2360559507146247
3.73373971757,5.9590483745407123
3.61950053471,5.7301096914900214
2.75215257303,4.4967117647609118
2.49950940677,4.1460815071249311
2.56715346888,4.2592004282930809
3.51781528646,5.5985083552508446
3.49871790814,5.6063417704153196
2.46331717667,4.1378180999109642
2.78090438554,4.5920822514670281
3.51394769853,5.5032577953982527
3.43645433687,5.4372311817158501
3.10914769521,5.0271033041880937
3.64057930665,5.7028223504162172
2.68300075417,4.4155909070835415
3.24351728596,5.1588288576748864
2.68862549739,4.4244811213176316
3.01228134696,4.8702484281774021
3.50357573586,5.5663071780529245
3.58751017515,5.7011706926684091
3.35470100797,5.3296402991175942
2.50743093242,4.1173277653791862
3.38261026663,5.3782328642898305
3.15035886508,5.0738999582309114
3.7457764975,5.8708209554124009
3.72236913773,5.8436615445221953
2.82296572577,4.6425433764940811
3.70171842824,5.8023381629285984
2.76171941439,4.5515514589048003
2.67461442384,4.3703034449233016
3.5383800501,5.6109192987177483
3.31020533949,5.2149884766681049
3.13601872998,4.9839143232249628
3.66306027761,5.7595083305685666
3.02484998152,4.858899263763254
2.44793617144,4.0996402081006256
2.65193085202,4.3334817436436239
2.74268455248,4.528447327882728
3.76359679636,5.9421905100195449
3.26127901784,5.2140003518252636
3.06848608886,4.923829585679063
2.65734040101,4.2974366133839883
3.64341439594,5.7965096226337138
3.0109290059,4.8125071330144928
3.04733562123,4.9223543682559727
3.24113893195,5.1533108793280533
2.40504141162,4.118705992651452
3.02946668117,4.8745964279399443
2.63582035286,4.262580008670942
3.61681661706,5.6634605876006594
3.78043319489,5.90479288052867
3.42394484101,5.4564495276830529
2.62257485056,4.347013182182347
2.50161114312,4.2100904970112492
3.26900980494,5.2546714287067546
2.44353953416,4.0675862054509206
3.30024982036,5.1894774896894509
2.90194823728,4.713842059101915
3.08728978774,4.982837360832411
2.43518727177,4.0717655551615666
2.86226758666,4.6886925095977174
3.6238007115,5.7819321202890306
2.79437578009,4.5489750787995407
2.77877960751,4.5877502572657338
3.22952777872,5.0665143950313274
2.92018269782,4.8167229603424007
3.55418539115,5.6159931558005471
3.11560389544,4.9091018863438567
3.05254152682,4.9615599254557567
2.89678083855,4.6641380575472091
3.25037702327,5.132990531832677
2.98028406581,4.9600272433074082
3.35134788015,5.3404748123860868
2.53131693293,4.2023715897071945
3.30449753044,5.3310752162121871
3.06984373002,4.9653771566707441
2.40948393969,4.0074823606234338
3.5865911526,5.7082580010869366
3.55733340465,5.5547213601532102
3.454791738,5.5257989956675626
2.4727469017,4.136280154903651
2.5523167685,4.2734187073149732
2.51625399591,4.1591945825211223
3.62820604471,5.764362741269669
3.76200003973,5.9401527364882236
3.38813049995,5.4958046229390138
3.4589961826,5.5652439142938119
3.17843133778,5.1446179085404768
2.86383389317,4.644850095108489
3.73102712866,5.8477055907237325
3.634382459,5.8204756063184409
2.55116401632,4.2893702525188067
2.46578049475,4.16292383194775
3.38436849783,5.3382701110477457
2.57865235619,4.1320703805423866
3.22991751041,5.2571286588551223
3.6067558526,5.6355872734540444
2.85309582827,4.6122576416419614
2.87830617886,4.7719422507810725
3.16935062844,5.0627510593786234
3.60092166361,5.6408335796461913
3.14921314877,5.1221745685063969
3.7205479391,5.8679709961912376
3.48193798042,5.5070902608222614
2.43589613609,4.0742380088445813
2.49034183305,4.1319547667363272
3.72465744628,5.9289707696890614
2.43303221696,4.0486097021376866
3.33330387662,5.3421790105343394
2.97170378005,4.8072446837821303
2.90994263593,4.7374780300564963
2.8924146352,4.7908879298601184
3.41093759242,5.3641871232838163
3.30384997291,5.3480570214724921
3.06963541059,4.914630501799925
2.59803640253,4.4011871879956894
2.68232429892,4.4967256872915584
2.55035281028,4.3417132839759072
2.93372690013,4.7141562607271226
2.46622898769,4.1306721081204678
3.64183563281,5.7779218955715841
3.1155144461,5.0927017889170916
3.50043601235,5.5142652945961412
2.95998785813,4.8279395095455628
3.45131758538,5.5419371095792691
2.91751421738,4.8042370889941175
2.92475719866,4.7049950267364089
3.26046325646,5.3500548528874345
3.6908091459,5.8816658277286651
3.45817607863,5.5127519832955976
2.53930004627,4.2635200530378743
3.51346264771,5.6173516485475119
2.40187096783,4.0655010162109217
3.09590927262,4.9969467881261336
3.4369540156,5.4744760622946584
2.85309123755,4.6643684730299793
3.35225865327,5.2855485454666606
3.01324065708,4.7163307093575764
3.21846303004,5.155346069621813
3.32762667232,5.279096046401536
3.76210830005,5.9072964628861193
3.0409460357,4.9168274081964949
2.88480384787,4.7314371106239186
2.85896209291,4.6962108810339913
3.71797670343,5.848870326568866
2.75293065637,4.5476855983241427
3.26928629595,5.2466060050184122
3.65112155652,5.7621640938877592
2.79907351122,4.5822300060908452
2.76476653486,4.4233854552027374
2.70519355082,4.4865233140800651
3.31752695385,5.24537687931271
3.46643312342,5.4981714996007076
2.55237037303,4.2275491962194334
2.51321019502,4.1615279647030832
2.91361611256,4.6638029364289295
3.05684988564,4.9532028593403492
2.5467380675,4.2063304543825542
3.12971972922,5.0286429783549611
3.35773203464,5.4135720352495982
2.66790504055,4.3786441451366231
3.30209705828,5.3201732354001772
2.9498297253,4.7505776552865155
3.34191096048,5.3445469233201752
3.3011599058,5.2362800089786212
3.68443142432,5.8883032721964979
2.82130623678,4.6285204027736242
3.18295091561,5.0065324816517727
2.95902046817,4.8111222627721206
3.1515361841,5.1257097748558698
2.86196779428,4.6462030009512558
2.91529259976,4.6989200161054914
2.45153439821,4.1951334562183229
3.64282853841,5.7214512852818071
3.51989229052,5.6249821323625264
2.92673734144,4.730190434047727
2.80386853306,4.568680121398172
3.37561514749,5.3098600608354456
2.53579630556,4.1844567372674772
3.10304969151,4.9219328824600312
2.39872525874,4.014052302549735
2.61422575355,4.3396808127029765
2.96728630371,4.8478608096704061
3.48930779587,5.5288830951406895
2.99386504516,4.7786191125264645
2.78157368494,4.5266423117092192
3.17192552996,5.1410150865752513
2.89126130824,4.6567320649906119
2.64068326294,4.313620614056159
2.66907569626,4.4639556189249836
3.00327032996,4.8456701497653567
3.20747576179,5.1114347052856939
2.57587624589,4.3062762672388821
3.65938627433,5.7768852670162216
2.81199819661,4.5704141026369731
2.89830815111,4.7322151563993007
3.7220147515,5.7361705972642927
2.53084314909,4.1751988013872054
3.31290567832,5.3555968248922374
2.94750887061,4.8316099781484185
3.27832434971,5.198502027559571
2.55241658022,4.2806625042281183
2.6322307454,4.3496679251302881
3.27594725546,5.1896326132206712
2.50760435036,4.1431096440705968
3.3570334367,5.3694571894232874
3.17098449526,5.1527955354045698
3.25593152899,5.3470397638774045
3.33877460191,5.3047125742093959
3.29143509381,5.2078273165373741
2.9824542819,4.8123968864762192
3.33872504707,5.2991309745183441
2.98063301131,4.7821165844358653
2.80135793786,4.6830519450543902
3.80251570338,5.9540430121473209
3.64354533237,5.7287532366926008
2.6934737162,4.4397348802911782
2.97903570187,4.9107825082838721
3.01718466908,4.871558363023901
3.14206798133,5.0774832104049681
3.51450308248,5.5936180397471054
3.56898850354,5.7094420379651218
3.71102679818,5.9096322059348978
2.94981342074,4.811192447442278
3.08888174687,5.0076452291595679
3.00770174652,4.9243674523829508
3.70102470143,5.8602131407400249
3.02592664614,4.8010499131747579
3.2455075974,5.217349096529543
3.28958284605,5.2097106837413572
3.77436192066,5.853974961613976
3.24278787801,5.1897681280725294
3.24689256851,5.2211838858103228
3.47445118089,5.4916945106722483
3.07294121539,4.9730995464555958
3.57830201117,5.6369725631155871
3.4087917788,5.3907707496226633
2.55419784792,4.2889699189441934
2.88624311357,4.7256224546350198
2.67825061188,4.3912959216746641
2.63754881959,4.3885286776776633
3.70387936575,5.875084813386116
2.49966326285,4.1283892090042187
2.87370756496,4.6950920656888933
3.07301642592,4.9426480552115004
2.4544575459,4.0840237472163814
3.62377190996,5.6948824665993847
3.67920888614,5.8896292077205041
2.48623155831,4.1106992595779408
2.5949028912,4.2908135614048684
2.67857453411,4.3784192994643316
3.73078128055,5.9038953709732951
2.68081003888,4.39786586370513
2.53131620835,4.2081952145109591
3.12123708517,5.0497267721884214
3.72860684698,5.7942346208820723
3.47125681725,5.4839779104703057
3.80916754153,5.9113193256954855
2.70847028912,4.5044616678488385
2.79992937438,4.4999327944065906
2.81610898131,4.6145947106060436
3.48474174192,5.5562397853890051
2.75302904861,4.4643917227713068
3.79992695444,5.9112483213586824
2.99005825534,4.7889469221083356
3.66655902351,5.9107310105803812
2.88325509142,4.7147023944014075
3.43708627351,5.5060546851351369
2.59045463818,4.3424892351938764
2.97229403859,4.8409223050298138
2.76789698997,4.5681505261494131
3.47869607377,5.4987696402458024
2.38803369947,4.0200597251174468
2.83310874657,4.5934181542083854
2.7562907793,4.4789708466710554
3.29875066405,5.2416735962302328
3.09887045954,5.000131082944705
3.40681851048,5.3963573834346352
3.50874727523,5.6168144693612296
2.49053572523,4.1797876509176124
2.82739000239,4.6175279958849194
2.48143103404,4.2150731591087185
2.45779173748,4.1765983714901385
2.6369582958,4.3366952133536429
3.49157234585,5.5820693964944699
3.73063960709,5.8881109125723041
3.32735852582,5.3205849332515287
3.01699531333,4.9023510936383543
3.35715412638,5.3869407287108428
3.15837286895,5.1384573390499844
3.76098229628,5.922467454062029
2.85330090492,4.6513687531382768
2.54941391917,4.2123356548120201
3.17938616751,5.0854995278130222
2.72209963188,4.4747728181268993
3.6087076228,5.6846153849648431
